"","date","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA"
"27",2019-05-24,-0.153846,0,0.904183,0,0.882023,0,0.890838,0,0.887583,0,0.807055,0,0.880609,0,0.870674,0,0.893881,0,0.887801,0,0.893527,0,0.671548,0,0.877902,0,0.86268,0,0.89488,0,0.689347,0,0.875756,0,0.883004,0,0.889394,0,0.888372,0,0.888481,0,0.88249,0,0.892843,0,0.891552,0,0.871744,0,0.881057,0,0.865719,0,0.901725,0,0.893998,0,-0.280899,0,0.866168,0,0.895066,0,0.880394,0,0.907073,0,0.885835,0,0.601359,0,0.793008,0,0.878912,0,0.885965,0,0.594388,0,0.887523,0,0.62692,0,0.894527,0,0.890868,0,0.885459,0,0.89178,0,0.877362,0,0.73821,0,0.891257,0,0.88056,0,0.895011,0,0.895717,0,-0.330396,0,0.883922,0,0.891892,0,0.888739,0,0.893429,0,0.886108,0,0.884721,0,0.873534,0,0.897139,0,0.890525,0,0.883673,0,0.893486,0,0.888393,0,0.896359,0,0.875781,0,0.805064,0,0.901673,0,0.899222,0,0.622946,0,0.900318,0,0.213483,0,0.893568,0,0.855331,0,0.883907,0,0.892911,0,0.855032,0,0.890373,0,0.882987,0,0.89989,0,0.885496,0,0.884149,0,0.895187,0,0.907783,0,0.045802,0,0.773872,0,0.89391,0,0.863384,0,0.896267,0,0.888457,0,0.878186,0,0.89798,0,0.881253,0,0.886701,0,0.877128,0,0.900241,0,0.875272,0,0.903466,0,0.87588,0,0.860243,0,0.898856,0
"28",2019-06-03,-0.084416,0,0.644948,0,0.848382,0,0.848141,0,0.838835,0,NA,NA,0.747561,0,NA,NA,NA,NA,0.860646,0,0.850663,0,NA,NA,0.43397,0,0.82835,0,0.790343,0,0.373152,0,0.843107,0,NA,NA,0.847841,0,0.852295,0,0.835173,0,0.32413,0,0.860113,0,NA,NA,0.841376,0,NA,NA,0.841438,0,NA,NA,NA,NA,-0.220217,0,0.74649,0,NA,NA,0.847055,0,0.865188,0,0.855355,0,0.538352,0,NA,NA,0.866291,0,0.858407,0,0.56415,0,0.854803,0,0.572666,0,0.863768,0,0.847498,0,0.835512,0,0.844174,0,0.806798,0,0.670046,0,0.847693,0,NA,NA,0.873223,0,0.866473,0,-0.135734,0,0.820219,0,0.859211,0,0.854678,0,0.843716,0,0.853329,0,0.858699,0,0.74232,0,0.863084,0,0.427535,0,0.852155,0,0.636663,0,0.843318,0,0.860281,0,0.837932,0,0.766837,0,NA,NA,0.720321,0,NA,NA,0.847328,0,0.150685,0,0.847328,0,0.269231,0,0.645973,0,0.846822,0,0.674978,0,0.856842,0,0.852143,0,0.814231,0,0.847158,0,0.851559,0,0.869518,0,0.87972,0,0.11399,0,0.752431,0,0.861054,0,0.828847,0,0.823854,0,0.821868,0,0.835254,0,NA,NA,0.845192,0,0.82209,0,0.847076,0,0.872265,0,0.722929,0,NA,NA,0.846549,0,0.786066,0,0.722513,0
"29",2019-06-08,-0.119718,0,NA,NA,0.808576,0,NA,NA,0.814352,0,NA,NA,0.771782,0,0.837048,0,NA,NA,NA,NA,0.850322,0,NA,NA,0.802258,0,0.802708,0,NA,NA,0.625665,0,0.825961,0,NA,NA,0.826118,0,NA,NA,NA,NA,NA,NA,0.786756,0,0.853624,0,NA,NA,0.801794,0,NA,NA,NA,NA,0.844123,0,-0.271605,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.590745,0,0.809407,0,0.811357,0,0.878652,0,NA,NA,NA,NA,NA,NA,NA,NA,0.83961,0,NA,NA,NA,NA,NA,NA,NA,NA,0.849827,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.778209,0,0.795051,0,NA,NA,NA,NA,0.762076,0,0.746777,0,0.853004,0,0.818937,0,NA,NA,NA,NA,NA,NA,NA,NA,0.811406,0,NA,NA,0.836088,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.836882,0,0.844624,0,0.050736,0,NA,NA,NA,NA,NA,NA,NA,NA,0.808167,0,NA,NA,0.842662,0,0.85064,0,0.836904,0,0.832078,0,NA,NA,NA,NA,0.844338,0,0.84351,0,0.78578,0,0.690133,0
"30",2019-06-13,0.251303,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.471149,0,NA,NA,0.845461,0,NA,NA,NA,NA,NA,NA,NA,NA,0.609218,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.280248,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.435059,0,NA,NA,NA,NA,0.876492,0,0.864935,0,NA,NA,NA,NA,0.574457,0,0.726786,0,NA,NA,NA,NA,0.675319,0,NA,NA,-0.472222,0,NA,NA,NA,NA,NA,NA,NA,NA,0.863608,0,0.87401,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.778484,0,NA,NA,0.692849,0,NA,NA,0.836495,0,0.225806,0,NA,NA,0.835584,0,NA,NA,0.841599,0,NA,NA,0.828102,0,NA,NA,NA,NA,0.841555,0,NA,NA,0.789474,0,NA,NA,0.019943,0,NA,NA,NA,NA,0.82263,0,NA,NA,NA,NA,NA,NA,NA,NA,0.846154,0,NA,NA,0.863604,0,NA,NA,NA,NA,NA,NA,0.735937,0,NA,NA,NA,NA
"31",2019-06-23,NA,NA,0.584712,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.685629,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.331719,0,NA,NA,NA,NA,NA,NA,0.704811,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40117,0,NA,NA,0.426569,0,NA,NA,0.722905,0,0.52233,0,NA,NA,0.527294,0,NA,NA,NA,NA,0.539953,0,NA,NA,NA,NA,0.392699,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.745704,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.663468,0,NA,NA,0.617574,0,NA,NA,NA,NA,0.636771,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",2019-06-28,NA,NA,0.895203,0,NA,NA,0.877091,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.865087,0,NA,NA,0.672968,0,NA,NA,0.843295,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.865792,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.763496,0,NA,NA,NA,NA,NA,NA,0.853938,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.761043,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.858602,0,NA,NA,NA,NA,NA,NA,0.756915,0,0.870009,0,NA,NA,NA,NA,0.875756,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.859485,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.779675,0,NA,NA,NA,NA,NA,NA,NA,NA,0.057269,0,NA,NA,NA,NA,0.820462,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.303523,0,NA,NA,NA,NA,0.862248,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.838514,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",2019-07-08,-0.21,0,0.893164,0,0.862615,0,0.877583,0,0.853774,0,0.791013,0,0.852419,0,0.848593,0,0.896373,0,0.869498,0,0.883452,0,0.671772,0,0.852555,0,0.837243,0,0.885273,0,0.654279,0,0.865794,0,0.868388,0,0.864133,0,0.867052,0,0.878082,0,0.872904,0,0.888845,0,0.873752,0,0.848389,0,0.871738,0,0.853275,0,0.893729,0,0.88881,0,-0.313953,0,0.84608,0,0.888489,0,0.864678,0,0.893032,0,0.875625,0,0.533205,0,0.75391,0,0.870847,0,0.879435,0,0.565,0,0.878765,0,0.618221,0,0.873812,0,0.85124,0,0.862014,0,0.884941,0,0.858669,0,0.743487,0,0.866548,0,0.86394,0,0.877091,0,0.875143,0,-0.330739,0,0.847333,0,0.878338,0,0.878578,0,0.880549,0,0.876767,0,0.8756,0,0.84,0,0.873465,0,0.846701,0,0.873276,0,0.881953,0,0.842575,0,0.873436,0,0.851171,0,0.777673,0,0.894774,0,0.891297,0,0.492109,0,0.86731,0,0.07234,0,0.863441,0,0.841194,0,0.86499,0,0.882845,0,0.82716,0,0.866513,0,0.864514,0,0.884003,0,0.855975,0,0.85546,0,0.881195,0,0.886574,0,0.171548,0,0.731087,0,0.862416,0,0.867223,0,0.896812,0,0.858918,0,0.857457,0,0.897506,0,0.879951,0,0.886213,0,0.854788,0,0.881202,0,0.871179,0,0.899342,0,0.867903,0,0.850504,0,0.885845,0
"34",2019-07-13,-0.303867,0,0.887836,0,0.860705,0,0.874746,0,0.852031,0,0.786952,0,0.849292,0,0.846354,0,0.896146,0,0.868254,0,0.883703,0,0.617896,0,0.849092,0,0.832505,0,0.883745,0,0.642931,0,0.86068,0,0.863212,0,0.8625,0,0.857082,0,0.872017,0,0.868631,0,0.884631,0,0.874137,0,0.837482,0,0.870236,0,0.837494,0,0.895341,0,0.888006,0,-0.426752,0,0.827467,0,0.89011,0,0.861379,0,0.891654,0,0.875185,0,0.512041,0,0.706604,0,0.849027,0,0.872146,0,0.553537,0,0.877276,0,0.618564,0,0.867806,0,0.850276,0,0.861984,0,0.882607,0,0.852321,0,0.675284,0,0.863106,0,0.861395,0,0.873458,0,0.873676,0,-0.398305,0,0.842234,0,0.880427,0,0.874133,0,0.878512,0,0.875466,0,0.872247,0,0.831421,0,0.86763,0,0.841891,0,0.876991,0,0.880342,0,0.840545,0,0.867825,0,0.846351,0,0.769292,0,0.891297,0,0.891968,0,0.472055,0,0.845129,0,-0.048458,0,0.862871,0,0.839366,0,0.8615,0,0.878599,0,0.82,0,0.861417,0,0.860998,0,0.882718,0,0.854663,0,0.852606,0,0.874069,0,0.887828,0,0.04717,0,0.717437,0,0.85284,0,0.867938,0,0.895798,0,0.855204,0,0.852849,0,0.899791,0,0.878563,0,0.890026,0,0.848424,0,0.881158,0,0.871375,0,0.898565,0,0.865613,0,0.850799,0,0.883811,0
"35",2019-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.566622,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.773501,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",2019-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.791737,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.804727,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.588551,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",2019-07-28,-0.23506,0,0.862226,0,0.831776,0,0.855587,0,0.820135,0,0.757576,0,0.80624,0,0.820506,0,0.875756,0,0.839405,0,0.854973,0,0.537611,0,0.812471,0,0.798066,0,0.855628,0,0.608348,0,0.837904,0,0.825826,0,0.821683,0,0.824336,0,0.853095,0,0.851005,0,0.864929,0,0.846342,0,0.794481,0,0.844434,0,0.801793,0,0.872642,0,0.867911,0,-0.384615,0,0.792181,0,0.871418,0,0.834342,0,0.875236,0,0.85044,0,0.487057,0,0.66062,0,0.804286,0,0.847994,0,0.519319,0,0.841964,0,0.565476,0,0.834207,0,0.812314,0,0.830065,0,0.851757,0,0.815332,0,0.618961,0,0.834927,0,0.82594,0,0.844355,0,0.840253,0,-0.351779,0,0.80815,0,0.853308,0,0.837044,0,0.848029,0,0.84989,0,0.842913,0,0.788504,0,0.841501,0,0.804375,0,0.841448,0,0.854758,0,0.790277,0,0.842988,0,0.805719,0,0.734694,0,0.870018,0,0.865129,0,0.434207,0,0.80829,0,-0.22623,0,0.827914,0,0.814002,0,0.835104,0,0.852053,0,0.78348,0,0.815631,0,0.822836,0,0.85775,0,0.818907,0,0.818474,0,0.853549,0,0.862151,0,0.051195,0,0.679389,0,0.810811,0,0.841022,0,0.874874,0,0.812571,0,0.821712,0,0.876509,0,0.856912,0,0.859825,0,0.814474,0,0.84674,0,0.842672,0,0.875125,0,0.835638,0,0.822901,0,0.858311,0
"38",2019-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.764444,0,NA,NA,NA,NA,NA,NA,0.834799,0,NA,NA,0.627786,0,0.726199,0,NA,NA,0.597428,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.853881,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.831947,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.499101,0,NA,NA,NA,NA,0.571323,0,0.794334,0,NA,NA,NA,NA,0.746061,0,NA,NA,NA,NA,NA,NA,NA,NA,0.801477,0,-0.3125,0,NA,NA,0.772957,0,NA,NA,NA,NA,NA,NA,0.432362,0,0.775181,0,NA,NA,0.715851,0,NA,NA,0.836609,0,NA,NA,NA,NA,0.680234,0,NA,NA,NA,NA,NA,NA,0.423622,0,NA,NA,-0.16,0,NA,NA,0.764605,0,NA,NA,NA,NA,0.163503,0,0.780073,0,NA,NA,NA,NA,0.777778,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73995,0,NA,NA,NA,NA,NA,NA,NA,NA,0.628574,0,NA,NA,NA,NA,0.809189,0,NA,NA,NA,NA,NA,NA
"39",2019-08-12,NA,NA,NA,NA,NA,NA,0.758273,0,NA,NA,NA,NA,NA,NA,NA,NA,0.842887,0,NA,NA,NA,NA,NA,NA,NA,NA,0.767488,0,0.831626,0,NA,NA,NA,NA,NA,NA,0.713158,0,NA,NA,NA,NA,NA,NA,NA,NA,0.492424,0,0.746221,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.677316,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.790815,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.768713,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.794557,0,NA,NA,0.749177,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.827333,0,-0.075377,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",2019-08-17,0.004785,0,0.817917,0,0.770492,0,0.826916,0,NA,NA,0.12842,0,NA,NA,0.809332,0,0.859339,0,0.79822,0,0.824911,0,0.579044,0,0.746667,0,0.754998,0,0.820355,0,0.59437,0,NA,NA,0.778298,0,0.77629,0,0.772844,0,0.815132,0,0.818248,0,0.823314,0,0.820233,0,0.724853,0,0.812861,0,0.758967,0,0.836864,0,NA,NA,-0.088825,0,0.735073,0,0.837914,0,0.794758,0,0.84835,0,0.81682,0,NA,NA,0.681641,0,NA,NA,0.808839,0,0.502952,0,0.799858,0,0.486281,0,0.793611,0,0.755707,0,0.312357,0,0.824519,0,0.774659,0,0.580854,0,0.791732,0,0.802215,0,0.802849,0,0.791604,0,-0.081081,0,0.771962,0,0.825541,0,0.798822,0,0.810056,0,0.82722,0,0.811777,0,0.732238,0,0.772088,0,0.757503,0,0.810087,0,0.821805,0,0.740399,0,0.801413,0,0.764847,0,0.722125,0,0.851876,0,NA,NA,0.410303,0,0.750734,0,0.168044,0,0.784113,0,0.787062,0,NA,NA,0.808268,0,0.734309,0,0.766406,0,0.78577,0,0.818578,0,0.77191,0,0.774062,0,0.817798,0,NA,NA,0.165,0,NA,NA,0.74862,0,NA,NA,0.8594,0,0.758721,0,0.791803,0,0.845959,0,NA,NA,0.839161,0,0.7739,0,0.810479,0,0.813535,0,NA,NA,0.794094,0,0.787894,0,0.748869,0
"41",2019-09-01,-0.449782,0,0.827388,0,0.785928,0,0.836183,0,0.757258,0,0.768798,0,0.757294,0,0.810011,0,0.854617,0,0.809151,0,0.825855,0,0.545958,0,0.771881,0,0.746353,0,0.832748,0,0.58597,0,0.809821,0,0.770235,0,0.759582,0,0.778674,0,0.842441,0,0.837417,0,0.841044,0,0.806045,0,0.727494,0,0.815492,0,0.758759,0,0.848546,0,0.845659,0,-0.488,0,0.738992,0,0.831914,0,0.806452,0,0.85169,0,0.835517,0,0.493625,0,0.654144,0,0.777393,0,0.820569,0,0.447222,0,0.826546,0,0.502377,0,0.789673,0,0.753767,0,0.780165,0,0.810008,0,0.762292,0,0.674038,0,0.770678,0,0.796581,0,0.814952,0,0.78884,0,-0.637097,0,0.771952,0,0.817562,0,0.816142,0,0.813586,0,0.840868,0,0.815158,0,0.734831,0,0.768569,0,0.756849,0,0.810046,0,0.843248,0,0.735679,0,0.803648,0,0.753129,0,0.713311,0,0.852783,0,0.850069,0,0.407551,0,0.76362,0,-0.166667,0,0.77733,0,0.777778,0,0.782824,0,0.812819,0,0.725653,0,0.739837,0,0.79446,0,0.825849,0,0.765478,0,0.774011,0,0.835741,0,0.826367,0,-0.083916,0,0.628034,0,0.742141,0,0.825145,0,0.853378,0,0.761087,0,0.792693,0,0.871012,0,0.845257,0,0.837294,0,0.763366,0,0.795626,0,0.79648,0,0.860262,0,0.796545,0,0.799814,0,0.830495,0
"42",2019-09-11,-0.180791,0,0.769853,0,0.717949,0,0.787856,0,0.703512,0,0.761546,0,0.690762,0,0.783338,0,0.818316,0,0.748486,0,0.772334,0,0.523622,0,0.725032,0,0.694981,0,0.795713,0,0.569866,0,0.765477,0,0.722107,0,0.704162,0,0.723695,0,0.782679,0,0.78355,0,0.779533,0,0.762193,0,0.663805,0,0.642321,0,0.686723,0,0.818357,0,0.817741,0,-0.271028,0,0.643091,0,0.793447,0,0.735499,0,0.816817,0,0.773984,0,0.437037,0,0.618902,0,0.720325,0,0.751067,0,0.416417,0,0.760847,0,0.510351,0,0.733243,0,0.703554,0,0.737157,0,0.764466,0,0.704248,0,0.611894,0,0.705761,0,0.745589,0,0.762108,0,0.737729,0,-0.213307,0,0.725014,0,0.76645,0,0.764415,0,0.745335,0,0.806363,0,0.765124,0,0.670588,0,0.698822,0,0.705195,0,0.751895,0,0.790128,0,0.690412,0,0.737596,0,0.697284,0,0.681739,0,0.809487,0,0.812665,0,0.382452,0,0.699689,0,0.03937,0,0.72806,0,0.737613,0,0.731496,0,0.759342,0,0.677906,0,0.686451,0,0.738014,0,0.767054,0,0.711435,0,0.712477,0,0.758962,0,0.766889,0,0.026432,0,0.610282,0,0.684302,0,0.785118,0,0.824226,0,0.692474,0,0.726483,0,0.838418,0,0.803636,0,0.806865,0,0.709159,0,0.730672,0,0.746725,0,0.828794,0,0.746711,0,0.755511,0,0.777611,0
