system:time_start,EVI_median,fitted
"Sep 17, 2021",0.496,0.533
"Sep 22, 2021",,0.539
"Sep 22, 2021",,0.539
"Sep 22, 2021",,0.539
"Sep 22, 2021",,0.539
"Sep 27, 2021",,0.546
"Sep 27, 2021",0.49,0.546
"Sep 27, 2021",,0.546
"Sep 27, 2021",0.486,0.546
"Oct 2, 2021",0.667,0.552
"Oct 2, 2021",0.432,0.552
"Oct 2, 2021",0.663,0.552
"Oct 2, 2021",0.452,0.552
"Oct 7, 2021",,0.559
"Oct 7, 2021",,0.559
"Oct 7, 2021",,0.559
"Oct 7, 2021",,0.559
"Oct 12, 2021",,0.565
"Oct 12, 2021",,0.565
"Oct 12, 2021",,0.565
"Oct 12, 2021",,0.565
"Oct 17, 2021",,0.572
"Oct 17, 2021",,0.572
"Oct 17, 2021",,0.572
"Oct 17, 2021",,0.572
"Oct 22, 2021",,0.579
"Oct 22, 2021",,0.579
"Oct 22, 2021",,0.579
"Oct 22, 2021",,0.579
"Oct 27, 2021",0.591,0.585
"Oct 27, 2021",0.618,0.585
"Oct 27, 2021",0.623,0.585
"Oct 27, 2021",0.638,0.585
"Nov 1, 2021",,0.591
"Nov 1, 2021",,0.591
"Nov 1, 2021",,0.591
"Nov 1, 2021",,0.591
"Nov 6, 2021",,0.598
"Nov 6, 2021",0.634,0.598
"Nov 6, 2021",,0.598
"Nov 6, 2021",0.631,0.598
"Nov 11, 2021",,0.603
"Nov 11, 2021",,0.603
"Nov 11, 2021",,0.603
"Nov 11, 2021",,0.603
"Nov 16, 2021",,0.609
"Nov 16, 2021",,0.609
"Nov 16, 2021",,0.609
"Nov 16, 2021",,0.609
"Nov 21, 2021",,0.614
"Nov 21, 2021",,0.614
"Nov 21, 2021",,0.614
"Nov 21, 2021",,0.614
"Nov 26, 2021",,0.619
"Nov 26, 2021",0.689,0.619
"Nov 26, 2021",,0.619
"Nov 26, 2021",0.677,0.619
"Dec 1, 2021",,0.624
"Dec 1, 2021",,0.624
"Dec 1, 2021",,0.624
"Dec 1, 2021",,0.624
"Dec 6, 2021",,0.628
"Dec 6, 2021",0.766,0.628
"Dec 6, 2021",,0.628
"Dec 6, 2021",0.745,0.628
"Dec 11, 2021",,0.631
"Dec 11, 2021",,0.631
"Dec 11, 2021",,0.631
"Dec 11, 2021",,0.631
"Dec 16, 2021",0.581,0.635
"Dec 16, 2021",0.655,0.635
"Dec 16, 2021",0.494,0.635
"Dec 16, 2021",0.659,0.635
"Dec 21, 2021",,0.637
"Dec 21, 2021",,0.637
"Dec 21, 2021",,0.637
"Dec 21, 2021",0.218,0.637
"Dec 26, 2021",,0.639
"Dec 26, 2021",,0.639
"Dec 26, 2021",,0.639
"Dec 26, 2021",,0.639
"Dec 31, 2021",0.574,0.641
"Dec 31, 2021",0.758,0.641
"Dec 31, 2021",0.576,0.641
"Dec 31, 2021",0.758,0.641
