"","date","VH_hectareID_3","VH_sd_hectareID_3","VH_hectareID_5","VH_sd_hectareID_5","VH_hectareID_7","VH_sd_hectareID_7","VH_hectareID_8","VH_sd_hectareID_8","VH_hectareID_9","VH_sd_hectareID_9","VH_hectareID_10","VH_sd_hectareID_10","VH_hectareID_11","VH_sd_hectareID_11","VH_hectareID_17","VH_sd_hectareID_17","VH_hectareID_21","VH_sd_hectareID_21","VH_hectareID_23","VH_sd_hectareID_23","VH_hectareID_24","VH_sd_hectareID_24","VH_hectareID_25","VH_sd_hectareID_25","VH_hectareID_26","VH_sd_hectareID_26","VH_hectareID_27","VH_sd_hectareID_27","VH_hectareID_28","VH_sd_hectareID_28","VH_hectareID_29","VH_sd_hectareID_29","VH_hectareID_30","VH_sd_hectareID_30","VH_hectareID_31","VH_sd_hectareID_31","VH_hectareID_32","VH_sd_hectareID_32","VH_hectareID_33","VH_sd_hectareID_33","VH_hectareID_34","VH_sd_hectareID_34","VH_hectareID_35","VH_sd_hectareID_35","VH_hectareID_37","VH_sd_hectareID_37","VH_hectareID_39","VH_sd_hectareID_39","VH_hectareID_41","VH_sd_hectareID_41","VH_hectareID_42","VH_sd_hectareID_42","VH_hectareID_43","VH_sd_hectareID_43","VH_hectareID_44","VH_sd_hectareID_44","VH_hectareID_46","VH_sd_hectareID_46","VH_hectareID_47","VH_sd_hectareID_47","VH_hectareID_48","VH_sd_hectareID_48","VH_hectareID_50","VH_sd_hectareID_50","VH_hectareID_51","VH_sd_hectareID_51","VH_hectareID_53","VH_sd_hectareID_53","VH_hectareID_55","VH_sd_hectareID_55","VH_hectareID_56","VH_sd_hectareID_56","VH_hectareID_58","VH_sd_hectareID_58","VH_hectareID_59","VH_sd_hectareID_59","VH_hectareID_60","VH_sd_hectareID_60","VH_hectareID_61","VH_sd_hectareID_61","VH_hectareID_63","VH_sd_hectareID_63","VH_hectareID_64","VH_sd_hectareID_64","VH_hectareID_65","VH_sd_hectareID_65","VH_hectareID_66","VH_sd_hectareID_66","VH_hectareID_67","VH_sd_hectareID_67","VH_hectareID_68","VH_sd_hectareID_68","VH_hectareID_69","VH_sd_hectareID_69","VH_hectareID_71","VH_sd_hectareID_71","VH_hectareID_72","VH_sd_hectareID_72","VH_hectareID_75","VH_sd_hectareID_75","VH_hectareID_76","VH_sd_hectareID_76","VH_hectareID_77","VH_sd_hectareID_77","VH_hectareID_78","VH_sd_hectareID_78","VH_hectareID_79","VH_sd_hectareID_79","VH_hectareID_80","VH_sd_hectareID_80","VH_hectareID_81","VH_sd_hectareID_81","VH_hectareID_82","VH_sd_hectareID_82","VH_hectareID_85","VH_sd_hectareID_85","VH_hectareID_86","VH_sd_hectareID_86","VH_hectareID_87","VH_sd_hectareID_87","VH_hectareID_88","VH_sd_hectareID_88","VH_hectareID_89","VH_sd_hectareID_89","VH_hectareID_91","VH_sd_hectareID_91","VH_hectareID_92","VH_sd_hectareID_92","VH_hectareID_94","VH_sd_hectareID_94","VH_hectareID_96","VH_sd_hectareID_96","VH_hectareID_97","VH_sd_hectareID_97","VH_hectareID_98","VH_sd_hectareID_98","VH_hectareID_99","VH_sd_hectareID_99","VH_hectareID_101","VH_sd_hectareID_101","VH_hectareID_103","VH_sd_hectareID_103","VH_hectareID_108","VH_sd_hectareID_108","VH_hectareID_109","VH_sd_hectareID_109","VH_hectareID_110","VH_sd_hectareID_110","VH_hectareID_111","VH_sd_hectareID_111","VH_hectareID_112","VH_sd_hectareID_112","VH_hectareID_114","VH_sd_hectareID_114","VH_hectareID_115","VH_sd_hectareID_115","VH_hectareID_117","VH_sd_hectareID_117","VH_hectareID_118","VH_sd_hectareID_118","VH_hectareID_119","VH_sd_hectareID_119","VH_hectareID_120","VH_sd_hectareID_120","VH_hectareID_123","VH_sd_hectareID_123","VH_hectareID_124","VH_sd_hectareID_124","VH_hectareID_125","VH_sd_hectareID_125","VH_hectareID_126","VH_sd_hectareID_126","VH_hectareID_127","VH_sd_hectareID_127","VH_hectareID_131","VH_sd_hectareID_131","VH_hectareID_132","VH_sd_hectareID_132","VH_hectareID_133","VH_sd_hectareID_133","VH_hectareID_135","VH_sd_hectareID_135","VH_hectareID_136","VH_sd_hectareID_136","VH_hectareID_137","VH_sd_hectareID_137","VH_hectareID_138","VH_sd_hectareID_138","VH_hectareID_139","VH_sd_hectareID_139","VH_hectareID_140","VH_sd_hectareID_140","VH_hectareID_142","VH_sd_hectareID_142","VH_hectareID_143","VH_sd_hectareID_143","VH_hectareID_144","VH_sd_hectareID_144","VH_hectareID_146","VH_sd_hectareID_146","VH_hectareID_147","VH_sd_hectareID_147","VH_hectareID_148","VH_sd_hectareID_148"
"91",2019-01-17,-26.749128,2.669327,-14.427458,1.963942,-13.444496,1.176039,-14.581763,2.942009,-13.396381,1.803764,-12.541165,1.426902,-13.977443,1.327914,-13.655784,2.208363,-14.893896,1.924159,-13.959108,1.348177,-14.777214,1.46536,-28.397966,3.262,-13.133574,1.145079,-14.095471,2.148906,-13.372368,1.388325,-14.851415,1.562895,-14.541761,1.762603,-14.059708,1.034546,-13.017587,1.083414,-13.19512,1.254944,-13.394256,1.522289,-13.964355,0.741255,-13.271237,1.459559,-14.408563,1.328822,-12.648611,1.373974,-13.23634,1.086926,-13.477664,1.504627,-13.643116,0.953942,-13.423149,1.128918,-28.447431,3.24023,-14.198874,1.262935,-13.66351,0.921877,-14.82679,1.79947,-12.099509,1.676119,-13.779028,1.473127,-14.780556,2.385744,-14.345447,2.830303,-13.770462,0.720132,-13.390696,1.277487,-22.147083,6.152725,-13.773892,0.741045,-27.824631,3.004137,-14.269458,1.111267,-15.357286,1.192085,-14.04618,2.09258,-13.926625,1.336633,-12.725677,1.608855,-26.508911,6.346066,-15.025529,2.006681,-13.899765,1.042789,-13.985014,1.369438,-13.664141,1.719875,-25.067509,3.381569,-13.850122,1.625947,-13.663831,1.840219,-13.671897,1.493038,-14.797535,2.53331,-13.884831,1.467414,-14.247962,0.676856,-12.669849,1.245708,-14.205937,1.346546,-14.733054,1.188328,-14.332999,1.791729,-14.677946,1.175707,-14.425854,1.46904,-14.107998,1.809955,-13.174064,1.159327,-23.298749,4.622572,-13.834106,1.182991,-14.269437,1.116006,-15.640466,2.617586,-14.385409,1.574108,-29.654165,2.717009,-13.899265,1.836838,-12.629999,1.558872,-14.022189,2.039588,-14.265617,1.406505,-13.975278,1.08332,-14.491713,1.24441,-13.539127,1.131521,-13.372643,0.739391,-14.338956,1.433377,-13.697681,1.225161,-13.947332,1.403144,-14.632142,0.936349,-17.985546,4.595716,-15.353765,2.467714,-13.065249,1.239902,-12.711073,0.686909,-13.754901,1.171044,-14.254864,0.917485,-13.172175,1.505548,-13.367309,1.388935,-12.780792,1.772609,-13.898098,1.283342,-14.023226,1.126043,-13.610143,0.997619,-14.322584,1.519333,-14.0886,1.535979,-13.717737,1.443323,-13.453041,1.237699,-13.198388,1.298423
"92",2019-01-29,-27.675672,2.637023,-14.020774,2.336178,-14.017523,1.57295,-13.80028,2.771259,-14.322355,0.920549,-12.960118,1.730344,-14.346423,1.343442,-14.588264,1.758927,-14.687647,1.305301,-13.646982,1.163243,-14.305776,1.628101,-27.428703,2.697248,-13.384894,1.036477,-14.139381,2.041731,-12.84038,1.652574,-14.42471,2.217594,-13.317678,1.684588,-13.546828,1.28363,-13.325558,1.222231,-13.471497,1.781963,-13.47838,2.157144,-12.735359,1.206951,-14.129644,1.101179,-14.919531,1.211317,-13.302633,1.286627,-14.431603,0.909539,-13.575235,1.049563,-14.162216,0.685321,-14.801383,1.4976,-29.107831,3.046368,-13.602857,1.158784,-13.909635,1.396039,-14.349761,1.557959,-12.882093,1.375754,-13.265762,1.517166,-14.840383,1.859448,-14.77548,3.360639,-13.676041,0.967437,-13.54545,0.921255,-20.380894,6.259267,-13.947684,1.108729,-27.686803,3.16505,-13.760728,0.742797,-13.899067,0.999468,-14.911443,1.834085,-14.601464,1.324935,-12.409383,1.282631,-27.973913,6.108116,-14.658355,1.841626,-14.705586,1.002705,-13.793373,1.421815,-13.57308,1.154995,-26.042435,3.735987,-14.105751,1.151337,-13.413304,1.447423,-13.484714,1.409529,-14.117906,2.578734,-12.601029,1.139888,-14.357938,0.868357,-13.178975,1.382288,-13.237551,0.914134,-14.380262,1.173367,-14.539091,1.630366,-13.773386,1.355756,-14.110783,1.128663,-14.077091,1.151583,-13.326983,1.068341,-24.989023,4.633135,-13.916163,1.78809,-13.653628,1.337833,-15.652,2.244225,-13.898295,1.812489,-29.198651,3.207484,-13.921278,0.995859,-13.088298,1.88439,-14.675218,1.299906,-13.803436,1.598952,-12.801616,0.84604,-13.261941,1.085453,-14.209845,1.588839,-14.422505,1.165561,-14.383804,1.39959,-14.324992,1.102098,-14.740657,1.266665,-14.738181,0.855669,-17.366259,5.084106,-16.421108,2.243771,-13.127836,1.431179,-13.522674,1.378307,-13.609069,1.048199,-14.770737,1.11695,-13.873987,1.357947,-13.172988,1.463192,-13.638809,1.312027,-13.231058,1.071783,-13.681564,1.136009,-14.358462,1.248686,-13.948854,1.047855,-13.620697,1.5292,-13.668697,1.174286,-13.641492,0.986369,-14.027413,1.572954
"93",2019-02-10,-28.705351,2.890968,-14.326763,1.927381,-14.137706,1.167778,-14.823456,2.773007,-13.171317,0.987465,-12.020257,1.824994,-14.417476,1.025472,-13.355638,1.443935,-14.855054,1.506316,-13.215124,1.646727,-15.17642,1.330693,-28.099717,2.296858,-13.32994,1.219977,-14.300481,1.478153,-13.489427,1.269462,-15.530023,1.881093,-14.573916,1.388007,-14.10272,1.166371,-13.13737,1.18197,-13.139936,1.378106,-13.623214,1.827451,-13.080453,0.884688,-13.649773,1.455295,-14.226511,1.448877,-12.949323,1.545367,-14.293929,1.154379,-13.31956,0.8477,-12.988451,0.460481,-13.524655,1.677324,-30.091762,3.849857,-14.352654,0.933345,-13.980752,1.424621,-13.83628,1.537891,-12.802322,1.327607,-13.281563,1.678334,-15.048082,1.96328,-14.095696,2.914337,-13.918698,0.86767,-13.616476,0.573901,-21.93388,6.846621,-13.024498,1.038312,-27.034721,2.474806,-14.630719,1.098736,-14.386224,1.191543,-14.910081,2.425249,-14.319069,1.198038,-13.143893,1.087756,-26.320033,6.113546,-14.381836,1.605985,-14.537952,1.277478,-13.743608,1.351416,-14.108088,0.961207,-26.081965,3.646612,-14.61419,1.343491,-13.552819,1.553818,-13.9277,1.234625,-13.488962,1.970592,-13.45975,1.977673,-14.052306,1.12915,-12.986931,1.545448,-14.230641,1.656117,-13.347275,1.847011,-14.261475,1.444759,-14.485115,0.949211,-14.144618,1.360821,-14.356292,1.383868,-13.1724,1.474322,-27.268505,4.974162,-13.076427,1.186789,-13.825774,0.905497,-14.030584,2.183048,-13.365769,1.823566,-31.001433,3.716328,-14.19399,1.356215,-12.970961,1.16084,-13.475182,2.108309,-14.370106,1.613867,-13.378137,1.157448,-13.655499,1.28826,-14.078428,1.046062,-13.771001,1.651852,-13.691911,1.005942,-13.355655,1.079477,-13.68299,0.952803,-14.423487,1.03373,-17.053024,5.18918,-16.278835,2.415001,-13.472031,1.977129,-12.928024,0.948972,-14.5837,1.073076,-14.407313,0.932328,-13.362774,1.491625,-13.823566,1.458605,-13.726875,2.150841,-13.173722,0.585125,-14.151656,1.453495,-13.993694,0.969033,-13.435275,1.417261,-14.163323,1.453639,-13.797752,1.08801,-13.910923,0.861385,-13.985136,0.918843
"94",2019-02-22,-27.077067,3.028317,-13.584307,2.192631,-14.043261,0.928671,-13.950312,2.741916,-14.253745,1.228462,-12.850924,1.456527,-13.923682,1.205606,-13.582608,1.179505,-14.080877,1.371048,-13.898813,2.341502,-13.336866,1.410205,-27.100783,2.294873,-14.199547,1.522825,-13.856873,1.871389,-13.641492,1.233786,-15.978271,2.196198,-14.527654,1.513359,-14.226854,1.793761,-13.141569,1.428834,-13.660421,1.511505,-12.61359,1.576863,-13.897525,1.27012,-14.13565,1.02351,-14.264923,1.15944,-13.519923,1.54882,-13.357732,1.124199,-14.128796,1.402414,-13.282741,0.780037,-14.052375,1.540015,-28.495767,2.832307,-13.915652,1.063611,-12.48679,1.159561,-13.607295,1.258041,-13.60933,1.675635,-13.480927,1.532644,-14.463014,2.558372,-14.96595,2.933074,-13.55063,1.569696,-13.680415,0.852986,-21.324064,7.241402,-13.488885,1.098308,-27.024205,2.859898,-14.179709,1.050061,-14.463071,0.90644,-14.309632,1.647041,-14.358352,0.961981,-12.759408,1.303252,-24.421055,5.037984,-12.797455,2.247887,-13.608556,0.972041,-13.651254,1.269745,-13.835812,1.267093,-25.46446,3.502108,-14.212278,1.450101,-13.923191,0.924926,-13.935368,1.75066,-13.351038,2.420936,-13.76316,1.29769,-13.986951,1.329174,-14.629749,1.862742,-14.015269,1.427068,-14.179345,2.200092,-14.411633,1.47238,-14.34406,1.51879,-14.745398,1.547126,-13.986195,1.27181,-13.049958,0.820221,-24.557107,4.439208,-13.322546,1.405224,-14.389215,1.118415,-14.712403,1.710508,-13.513393,1.942471,-27.986205,2.742935,-14.482518,1.45351,-13.630078,1.451223,-14.830895,1.047783,-14.019796,1.345446,-12.443096,1.279758,-13.941238,1.324495,-13.888583,1.319195,-14.022135,1.288779,-13.896993,1.07046,-13.142303,1.126445,-14.109309,1.131972,-14.00913,1.0729,-17.224303,5.272032,-15.387501,2.481591,-12.887447,1.218199,-12.428972,0.98161,-12.921076,0.686823,-14.597721,1.288322,-13.197717,1.215317,-13.603864,1.350413,-13.95086,1.634365,-12.636755,0.862454,-12.917825,0.979206,-13.459481,0.834322,-14.069132,1.37605,-13.749466,1.095412,-12.963977,1.542368,-13.297338,1.324716,-13.747854,1.053374
"95",2019-03-06,-27.425735,2.889217,-13.899735,1.533129,-13.956858,1.051303,-14.79824,2.581166,-13.129928,1.18038,-13.07831,1.629985,-13.433024,1.061355,-14.017414,1.274856,-15.154833,1.616235,-13.16991,1.43018,-14.309073,1.238317,-27.603842,2.4448,-13.883145,1.182015,-14.456484,2.087305,-14.055367,1.254545,-15.224197,1.707773,-15.168794,1.241984,-13.788021,1.571335,-14.028948,1.680445,-12.393017,2.194257,-12.795449,1.75296,-13.8874,0.99234,-14.307771,1.067256,-13.828206,1.654774,-12.486676,1.322752,-13.608292,0.888029,-12.764149,1.368659,-12.862292,0.950503,-14.967723,1.136512,-28.485807,2.986913,-13.199709,1.071757,-13.01904,1.036516,-13.07838,1.06664,-12.05861,1.404083,-12.97402,1.179696,-13.578056,2.441687,-14.049291,3.327917,-12.917576,1.412207,-12.759043,1.395608,-23.56173,6.804354,-13.442086,0.813361,-26.800622,2.452011,-14.607602,0.957136,-15.666324,1.085368,-14.635291,1.972506,-14.066938,1.284302,-13.793066,1.187197,-25.166402,5.377098,-14.595572,1.587911,-13.862001,1.063923,-13.047707,1.094079,-13.860336,1.151305,-26.621757,3.607512,-13.975066,1.254405,-14.486437,1.114173,-13.63591,1.502794,-12.66424,2.158663,-13.461179,1.550465,-14.083315,1.260359,-13.709714,1.209616,-14.071246,1.258812,-15.1002,1.414401,-14.427693,1.365132,-14.161023,1.087421,-14.567738,1.272226,-13.76748,1.164377,-13.825348,0.955329,-27.708042,5.971638,-14.19657,1.559905,-14.216359,1.266228,-14.176642,2.25165,-13.891183,1.326756,-27.36007,3.040677,-14.426305,1.295696,-13.212134,1.382844,-14.427943,2.007107,-13.650886,1.546664,-12.987843,1.074699,-14.360048,1.386699,-13.640131,1.448362,-14.027424,1.369961,-13.82016,0.921332,-12.710446,0.940908,-13.231891,1.087048,-15.22826,0.761138,-16.649835,5.34341,-15.595069,2.702553,-12.138601,1.699309,-13.233054,0.95719,-14.249001,0.843379,-13.744654,1.449135,-13.330673,1.116661,-13.888174,1.390302,-13.782182,2.065654,-13.013473,0.730506,-13.853958,1.052982,-14.390338,0.873942,-13.586461,1.480162,-13.302696,1.037896,-13.364218,1.409056,-13.546863,0.949113,-14.33317,1.438283
"96",2019-03-18,-27.185124,2.32871,-14.652547,2.313124,-13.9767,1.295792,-13.573219,3.130241,-13.167078,1.411685,-11.735446,1.682209,-13.235445,1.389431,-13.200373,1.116028,-14.224549,1.307537,-14.216388,1.483342,-13.389817,1.057663,-26.984622,2.780684,-13.789866,1.344898,-14.055087,2.064565,-13.846837,1.741366,-13.94806,2.001831,-13.501999,1.278841,-13.308991,1.224873,-13.227228,1.174696,-12.668954,1.848789,-12.603205,1.28014,-13.583066,1.426189,-14.027407,1.085712,-14.053837,1.108659,-13.205792,1.357916,-13.016695,1.234725,-13.908199,1.146071,-13.557032,0.638604,-14.45643,1.482644,-28.039433,2.102211,-14.062103,1.196223,-13.548684,1.054338,-12.305261,1.240341,-11.641695,1.173671,-13.311825,1.123709,-13.330373,2.732129,-15.423251,2.834062,-13.639042,1.40578,-13.671005,0.8163,-21.859876,7.304058,-12.704896,0.825536,-26.471528,2.643366,-13.575688,1.19276,-14.76105,1.39642,-14.437255,1.501693,-14.368928,1.092486,-12.581573,1.393103,-25.670777,5.927424,-13.756495,1.4295,-14.145714,1.038207,-13.011318,1.005834,-14.315806,1.370429,-26.541867,2.701783,-13.667377,1.303522,-13.737148,1.084081,-13.971003,1.759783,-12.96434,2.087775,-13.490494,1.529577,-13.64134,1.124418,-13.283473,1.811329,-13.863154,1.580726,-13.627718,1.251622,-13.533128,1.438805,-13.850526,1.286552,-13.988215,1.037128,-13.668519,1.45961,-13.335614,1.102997,-25.459048,4.92065,-13.793067,1.136714,-13.579489,1.055289,-14.85967,2.497474,-13.553638,1.508784,-27.57654,3.028995,-14.548775,1.264628,-12.848132,1.790988,-14.488833,1.932239,-13.933799,1.121972,-13.386186,0.927584,-13.490981,0.891562,-13.426936,1.377782,-13.601736,1.116656,-13.304493,1.115835,-12.939259,0.925852,-14.075545,1.192705,-13.588199,1.425839,-17.178498,5.337806,-14.723741,2.38326,-11.717207,1.857825,-12.492651,1.046491,-13.224806,0.788183,-13.634672,1.777617,-13.491959,1.052645,-14.285898,1.562892,-13.16004,1.732038,-12.616468,0.756553,-12.453137,0.988025,-13.420364,1.145097,-12.84491,1.279934,-12.171007,1.189258,-13.275554,1.2693,-13.536152,1.483535,-13.707253,1.4047
"97",2019-03-30,-25.840224,2.246309,-14.170528,2.106475,-13.91957,1.208659,-15.203544,2.774117,-13.20753,1.087917,-11.895089,1.579118,-13.648003,1.271247,-14.27625,1.116474,-13.472777,1.587481,-13.828518,1.35564,-14.361503,1.753504,-28.751515,2.229277,-13.619528,0.968968,-14.705882,1.643612,-13.643701,1.39643,-15.024468,2.429045,-14.173128,1.307913,-13.674528,1.356402,-13.770858,1.251895,-12.132353,2.405413,-13.978738,1.597645,-13.756836,0.827374,-14.437086,1.075675,-14.614306,0.972707,-13.734188,1.483227,-13.490936,0.789904,-14.329339,1.403387,-13.524003,0.661731,-14.258988,1.175683,-27.96241,2.764269,-13.545374,0.960444,-13.461107,1.56348,-13.517271,1.521269,-13.347854,1.526744,-13.702254,1.310699,-13.235829,2.060882,-14.084459,3.265772,-12.918846,1.417044,-13.990948,0.897571,-23.183895,7.148393,-13.801749,0.744598,-26.572463,2.800264,-14.477317,0.945765,-15.587795,1.311421,-14.858545,1.63427,-14.410756,1.2292,-13.23045,1.111029,-24.697692,5.046276,-13.983057,2.238437,-13.934106,1.436798,-13.692845,1.39027,-14.757635,1.313744,-27.057966,3.458823,-13.770307,1.550507,-14.26478,0.737636,-13.927295,1.36363,-13.836154,1.947028,-14.309236,1.120092,-14.546856,1.00129,-13.835643,0.998244,-14.261829,1.740354,-13.138184,1.201336,-14.009406,1.385773,-15.056186,1.476521,-14.480055,1.129417,-14.762385,1.609595,-13.458685,1.090339,-25.566668,4.534074,-13.74033,1.392274,-14.887587,1.391369,-15.261906,2.768474,-13.787723,1.661968,-30.063125,2.700805,-13.920994,1.697596,-13.637486,1.528695,-14.67927,1.282692,-14.348194,1.143304,-13.325506,1.006501,-13.958993,0.89619,-13.495722,0.963352,-13.767541,1.854023,-14.110363,1.307984,-13.195332,1.002502,-14.049277,0.854683,-14.516017,1.138751,-18.208012,5.485664,-16.578854,2.861331,-13.647592,1.448282,-13.536228,1.034468,-14.556386,0.923011,-13.175297,1.38196,-14.269777,1.240468,-14.155848,1.979911,-14.01672,1.59616,-12.889768,1.245291,-13.923035,0.976906,-14.612198,1.217678,-14.258903,1.465851,-13.85281,1.147245,-14.048077,1.56266,-13.824719,1.023483,-14.706054,1.694185
"98",2019-04-11,-28.316368,3.214206,-14.723148,2.079168,-13.919273,1.374755,-14.074202,2.771817,-13.710527,0.839761,-12.275022,1.186766,-13.461342,0.930882,-13.902469,1.123939,-14.494683,1.214489,-12.617601,1.394995,-14.254152,1.443797,-28.636456,2.530907,-13.69348,1.171394,-13.989587,2.129164,-13.830987,0.932729,-14.485714,1.662985,-13.888704,1.134539,-14.045322,1.438555,-13.475495,1.358845,-13.076339,1.447183,-12.777021,1.949041,-13.389851,0.990616,-14.026841,1.326703,-14.407287,1.727821,-12.762692,1.176612,-13.610294,0.861656,-12.914377,0.811503,-13.683166,0.791361,-14.824345,1.591963,-27.408441,2.33823,-13.647529,0.882169,-13.538085,1.457781,-14.236434,1.637322,-12.205596,1.483422,-13.39124,1.054514,-14.091099,3.331569,-13.441557,3.545142,-13.208206,2.141921,-13.694062,1.449386,-22.99718,6.670902,-12.63109,0.706104,-27.421442,2.731374,-14.395565,1.256914,-14.512663,1.214428,-14.606735,1.886287,-14.023719,0.869547,-13.207647,1.710104,-26.302559,5.259487,-14.198709,1.640631,-14.965172,1.385391,-13.203174,1.61979,-14.448979,1.383788,-25.79205,3.909156,-13.608106,1.023211,-13.581637,1.023759,-13.612319,2.533202,-13.726078,2.253349,-13.825806,1.11594,-14.175106,1.081371,-13.865292,1.103578,-14.960971,1.811558,-13.815056,1.00854,-13.48268,1.60919,-13.396257,1.246997,-14.969134,1.226083,-14.549076,1.407566,-12.842322,1.43071,-26.211597,5.124092,-13.564966,1.384585,-14.3834,0.773754,-14.740415,2.355552,-13.274483,1.700447,-30.46808,3.162897,-14.761791,1.213632,-13.385436,1.539726,-14.380532,1.360428,-14.358266,1.587392,-12.642638,1.023748,-13.26195,0.941814,-12.178827,0.977527,-13.020975,1.437718,-14.608329,1.173702,-13.042574,1.40836,-13.883811,1.114404,-14.58355,1.129915,-18.435441,5.387872,-14.202562,2.459251,-12.091119,1.005972,-12.794386,1.200211,-14.459584,0.926128,-13.85656,1.550756,-13.555812,1.093176,-14.042787,1.546263,-13.401716,1.599002,-13.797751,1.153688,-13.483154,1.117352,-13.447975,1.013834,-13.421615,1.451879,-14.242955,1.203261,-13.841771,1.373652,-14.102244,1.119719,-14.298402,1.213372
"99",2019-04-23,-26.920862,2.298022,-14.227192,2.080056,-13.777806,1.530621,-14.051573,2.79401,-14.016942,1.081998,-12.344655,1.676324,-13.13413,1.024708,-13.588795,1.311573,-14.397396,2.085326,-13.4733,1.206522,-14.188489,1.117772,-28.552306,3.322666,-13.498459,1.15989,-14.052621,1.55934,-14.077581,1.044278,-14.904504,1.918604,-14.223494,1.390832,-13.94959,1.666984,-14.260148,1.044263,-13.159598,1.077903,-12.914653,1.662434,-13.614575,1.458188,-13.050608,1.385126,-14.050375,1.397668,-12.880499,1.533803,-13.641825,1.135229,-13.509453,1.02293,-13.507262,0.658716,-14.441743,1.355822,-30.9092,3.475694,-13.525566,1.073356,-13.202044,1.387483,-13.091399,1.582731,-12.625601,1.948145,-13.387518,1.406682,-14.463765,2.529266,-14.610905,3.515534,-13.861136,0.853173,-12.644634,1.160056,-22.843031,6.641323,-13.169152,0.963164,-27.830589,2.92821,-14.73121,1.082669,-14.400823,1.380232,-13.940126,1.681746,-13.580811,0.995979,-13.227845,0.963981,-25.570386,6.244839,-13.980968,1.747615,-14.253033,1.350362,-13.524083,1.316103,-13.914717,1.386303,-26.589976,3.995232,-14.278226,1.24584,-13.860889,1.235279,-13.519228,1.727896,-13.516153,2.697511,-13.200457,1.087039,-13.889725,0.93978,-14.276327,1.571028,-14.342779,1.695364,-14.022758,0.924948,-13.97848,1.769927,-14.097326,1.491578,-14.588869,1.040234,-13.3944,1.505183,-13.75221,1.326348,-25.445429,4.987087,-13.573604,1.163358,-14.309795,1.072585,-15.275036,2.24612,-13.459031,1.275633,-28.890149,2.785698,-14.081637,1.451457,-12.961476,1.40571,-14.833494,1.290102,-14.309238,1.612891,-12.782711,1.145778,-14.113189,0.806369,-13.257414,1.190125,-13.984285,1.126818,-14.285758,1.56192,-13.689929,1.342052,-14.829372,0.775594,-14.108767,1.150303,-17.818422,5.966373,-15.604896,2.584509,-13.66197,1.713196,-13.603636,0.863611,-13.800831,0.866051,-14.193947,1.184791,-14.38038,1.410208,-14.013125,1.368276,-13.181052,1.632263,-13.484142,0.915307,-13.18279,1.146263,-12.792288,1.315325,-13.938681,1.473412,-13.832033,1.277259,-13.718896,1.251567,-13.391839,0.958176,-14.172677,1.184858
"100",2019-05-05,-27.549837,2.768,-14.723879,1.884519,-14.420859,1.593658,-14.586363,2.923877,-14.587846,1.537825,-12.416881,1.183623,-13.59845,1.229549,-13.982458,1.650355,-13.456908,1.725124,-13.350561,1.520882,-13.325573,1.222787,-28.920173,3.564566,-12.970513,1.229376,-14.995135,1.86504,-12.696498,1.185119,-14.518187,1.531082,-13.905515,1.06673,-13.858893,1.280322,-13.242011,1.256411,-12.464164,1.784247,-12.630069,1.817739,-13.383282,1.23803,-14.591005,1.180808,-14.673794,0.963948,-13.106896,1.248183,-13.279942,0.760749,-12.459667,1.318994,-13.870414,1.199589,-14.806369,1.628556,-30.066403,3.337669,-13.798549,0.970288,-13.090224,1.399875,-13.430676,1.487031,-12.773805,1.776341,-13.890166,1.116376,-13.236506,1.969679,-14.186158,3.436783,-13.338201,1.127854,-13.069502,0.809324,-22.662263,6.247035,-13.287367,1.234544,-27.565637,3.636758,-14.602891,1.507906,-14.366497,1.10839,-14.32154,2.739821,-13.734973,1.181199,-13.160851,1.137859,-25.518779,5.059217,-14.792253,1.399783,-14.456041,1.262605,-12.553119,0.894397,-14.551958,1.077965,-26.322062,3.600622,-13.748734,1.125847,-14.111387,1.282902,-13.603011,1.813113,-13.073819,2.073332,-13.477365,1.641768,-14.132195,1.058691,-13.9076,1.533346,-13.660338,1.770357,-13.552927,1.10387,-14.902291,1.84311,-14.014494,0.960118,-14.05498,1.226922,-13.776125,1.762822,-13.895033,0.757976,-24.992989,4.65948,-13.553623,1.642078,-15.247353,1.449876,-14.504558,2.374098,-13.666582,1.720017,-31.051016,2.864306,-14.008692,1.28823,-12.335607,1.568133,-14.04488,1.680611,-14.464635,1.377472,-13.321563,1.33035,-13.9601,1.025213,-13.190235,1.477614,-13.419328,0.891162,-13.910665,1.083052,-13.208048,1.133672,-13.676848,1.129044,-13.85854,1.242005,-16.946175,5.896513,-14.888678,2.193433,-13.572161,1.220351,-13.285137,1.161882,-14.487705,1.412941,-14.765787,1.00329,-13.924173,0.991504,-13.309042,1.790968,-13.341077,1.464611,-13.742147,0.888371,-13.081454,1.111065,-13.368143,1.019442,-13.737139,1.676817,-14.018485,0.843456,-13.751266,1.087167,-14.300494,0.887839,-13.726861,1.417515
