"","date","EVI_hectareID_12","EVI_sd_hectareID_12","EVI_hectareID_02","EVI_sd_hectareID_02","EVI_hectareID_06","EVI_sd_hectareID_06","EVI_hectareID_11","EVI_sd_hectareID_11","EVI_hectareID_63","EVI_sd_hectareID_63","EVI_hectareID_62","EVI_sd_hectareID_62","EVI_hectareID_61","EVI_sd_hectareID_61","EVI_hectareID_26","EVI_sd_hectareID_26","EVI_hectareID_25","EVI_sd_hectareID_25","EVI_hectareID_24","EVI_sd_hectareID_24","EVI_hectareID_23","EVI_sd_hectareID_23","EVI_hectareID_21","EVI_sd_hectareID_21","EVI_hectareID_22","EVI_sd_hectareID_22","EVI_hectareID_20","EVI_sd_hectareID_20","EVI_hectareID_64","EVI_sd_hectareID_64","EVI_hectareID_34","EVI_sd_hectareID_34","EVI_hectareID_33","EVI_sd_hectareID_33","EVI_hectareID_32","EVI_sd_hectareID_32","EVI_hectareID_31","EVI_sd_hectareID_31","EVI_hectareID_30","EVI_sd_hectareID_30","EVI_hectareID_29","EVI_sd_hectareID_29","EVI_hectareID_28","EVI_sd_hectareID_28","EVI_hectareID_42","EVI_sd_hectareID_42","EVI_hectareID_41","EVI_sd_hectareID_41","EVI_hectareID_39","EVI_sd_hectareID_39","EVI_hectareID_38","EVI_sd_hectareID_38","EVI_hectareID_37","EVI_sd_hectareID_37","EVI_hectareID_35","EVI_sd_hectareID_35","EVI_hectareID_50","EVI_sd_hectareID_50","EVI_hectareID_48","EVI_sd_hectareID_48","EVI_hectareID_47","EVI_sd_hectareID_47","EVI_hectareID_46","EVI_sd_hectareID_46","EVI_hectareID_45","EVI_sd_hectareID_45","EVI_hectareID_44","EVI_sd_hectareID_44","EVI_hectareID_43","EVI_sd_hectareID_43","EVI_hectareID_58","EVI_sd_hectareID_58","EVI_hectareID_57","EVI_sd_hectareID_57","EVI_hectareID_56","EVI_sd_hectareID_56","EVI_hectareID_55","EVI_sd_hectareID_55","EVI_hectareID_54","EVI_sd_hectareID_54","EVI_hectareID_52","EVI_sd_hectareID_52","EVI_hectareID_51","EVI_sd_hectareID_51","EVI_hectareID_59","EVI_sd_hectareID_59","EVI_hectareID_49","EVI_sd_hectareID_49","EVI_hectareID_53","EVI_sd_hectareID_53"
"32",2019-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4968315,0.0268355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",2019-08-02,0.561575,0.047591,0.439903,0.030031,0.479181,0.057175,0.544301,0.0393145,0.4172805,0.0209325,0.4943495,0.063341,0.428257,0.023227,0.430155,0.053803,0.420846,0.009889,0.44967,0.128688,0.44106,0.016848,0.428034,0.0224395,0.543688,0.049072,0.418568,0.025048,0.416244,0.021201,0.415434,0.016988,0.474133,0.021452,0.454875,0.015198,0.44735,0.0200005,0.6026115,0.046148,0.412328,0.01816,0.538462,0.059527,0.4488225,0.021255,0.499455,0.025122,0.463263,0.0191945,0.3933915,0.0309825,0.433911,0.024497,0.530446,0.0700385,0.450683,0.017496,0.408285,0.025293,0.45479,0.135529,0.422524,0.018767,0.426146,0.024713,0.445658,0.022595,0.468594,0.027605,0.411629,0.027018,0.5226105,0.122459,0.483862,0.0262375,0.510343,0.032673,0.573031,0.068175,0.5203445,0.054675,0.500262,0.067964,0.5640115,0.076295,0.4969835,0.032378,0.483366,0.100854
"34",2019-08-12,0.702945,0.051431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",2019-09-01,NA,NA,0.483488,0.026014,0.451443,0.042591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.446468,0.017726,NA,NA,NA,NA,0.511221,0.019814,NA,NA,0.5360065,0.0827275,0.512188,0.022512,NA,NA,0.502702,0.04078,0.554203,0.0432605,NA,NA,NA,NA,NA,NA,NA,NA
"36",2019-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.702796,0.051245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",2019-09-16,0.609504,0.084415,NA,NA,0.567875,0.052068,NA,NA,NA,NA,NA,NA,NA,NA,0.484615,0.053725,NA,NA,NA,NA,NA,NA,0.525995,0.033357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5741425,0.022898,NA,NA,0.58889,0.016114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.506988,0.02095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.620048,0.061481,NA,NA,0.544535,0.10716,NA,NA,NA,NA,NA,NA
"38",2019-09-21,NA,NA,NA,NA,0.528519,0.050661,NA,NA,NA,NA,0.5698705,0.0474175,NA,NA,0.132108,0.02018,NA,NA,NA,NA,NA,NA,0.448414,0.0459015,NA,NA,NA,NA,NA,NA,0.453411,0.039532,NA,NA,0.500781,0.017542,NA,NA,NA,NA,0.441264,0.016011,0.645278,0.059134,NA,NA,NA,NA,0.517365,0.04697,NA,NA,NA,NA,0.6090405,0.0541465,NA,NA,0.484932,0.022482,0.545338,0.06562,NA,NA,0.485619,0.021728,NA,NA,0.540676,0.023421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.464925,0.119535,0.553879,0.085256,NA,NA,NA,NA,0.551771,0.059691
"39",2019-09-26,NA,NA,NA,NA,NA,NA,NA,NA,0.5778065,0.0204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.339047,0.025552,NA,NA,NA,NA,NA,NA,NA,NA,0.445327,0.0512325,0.521325,0.728989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.394205,0.053036,NA,NA,NA,NA,0.451438,0.039674,0.5635785,0.090169,NA,NA,0.509399,0.037752,NA,NA,0.482797,0.030526,NA,NA,NA,NA,0.695979,0.026727,0.372497,0.012703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.431363,0.029602,NA,NA,NA,NA,NA,NA
"40",2019-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.433869,0.031804,NA,NA,NA,NA,0.505221,0.028506,0.588892,0.02653,NA,NA,NA,NA,NA,NA,NA,NA,0.550742,0.01992,NA,NA,NA,NA,0.48456,0.019592,NA,NA,0.519005,0.024988,0.610629,0.026504,NA,NA,0.388821,0.0348705,NA,NA,0.550928,0.1048055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5486315,0.0189005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",2019-10-06,NA,NA,NA,NA,NA,NA,NA,NA,0.322367,0.067589,NA,NA,NA,NA,NA,NA,NA,NA,0.534918,0.101004,0.345025,0.047572,0.4353445,0.022386,NA,NA,0.435771,0.016774,0.415223,0.025415,0.441013,0.023785,NA,NA,0.468986,0.015632,NA,NA,0.624966,0.039448,NA,NA,0.577674,0.059905,NA,NA,NA,NA,NA,NA,0.3633985,0.06412,0.433148,0.020942,0.5419875,0.072919,0.438389,0.016132,0.46605,0.025331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.532433,0.057923,NA,NA,NA,NA
"42",2019-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6021275,0.022021,NA,NA,NA,NA,0.7431215,0.0651265,0.487507,0.018371,NA,NA,0.649849,0.04115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",2019-10-16,NA,NA,0.525783,0.033183,0.252852,0.04067,NA,NA,0.463916,0.0255785,0.575952,0.0466215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.642598,0.021712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",2019-10-21,0.488052,0.026055,NA,NA,NA,NA,NA,NA,0.3991285,0.0204865,0.4968905,0.0475805,NA,NA,0.292711,0.029547,0.365383,0.010743,0.416408,0.09001,NA,NA,0.38437,0.024162,0.516102,0.027713,NA,NA,0.357611,0.024958,0.363658,0.016662,0.4084035,0.017419,NA,NA,0.3991315,0.0185265,0.6021745,0.037592,NA,NA,0.449547,0.049805,0.441541,0.0251195,0.390553,0.017047,0.493179,0.015741,0.295991,0.017375,NA,NA,0.5737555,0.045898,NA,NA,NA,NA,0.491414,0.025599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.537861,0.048107,NA,NA,0.413825,0.022636,NA,NA,0.5226435,0.0322685,NA,NA,NA,NA,0.4782065,0.028554,0.491863,0.043484
"45",2019-10-31,0.557939,0.032179,0.544459,0.030664,NA,NA,0.627527,0.0317055,NA,NA,NA,NA,0.374451,0.029532,NA,NA,NA,NA,NA,NA,0.44499,0.031958,NA,NA,NA,NA,0.510422,0.021729,NA,NA,0.501917,0.015119,NA,NA,NA,NA,0.519231,0.007904,NA,NA,0.456521,0.038932,0.460079,0.058616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.476277,0.021826,NA,NA,0.536559,0.03825,0.49163,0.100817,NA,NA,0.6606185,0.054432,NA,NA,NA,NA,NA,NA,NA,NA,0.516461,0.110985,0.4127765,0.060263,NA,NA,NA,NA
"46",2019-11-05,0.47538,0.028956,0.471543,0.029584,0.479952,0.039483,0.549758,0.034179,0.4214675,0.0196475,0.515026,0.0477925,0.414723,0.017269,0.275797,0.026207,0.396773,0.011158,0.413184,0.074994,0.376244,0.016394,0.4043085,0.021292,0.527632,0.025695,0.450866,0.02045,0.419082,0.018919,0.40177,0.019477,0.413032,0.017378,0.440696,0.015505,0.4373755,0.0156805,0.634147,0.041873,0.387874,0.01518,0.409803,0.051206,0.4586125,0.026281,0.475671,0.022498,0.5070725,0.0177875,0.3299615,0.0188915,0.425291,0.020426,0.5796245,0.054206,0.432504,0.011532,0.401101,0.017531,0.479232,0.022561,0.396241,0.021069,0.421597,0.018912,0.447375,0.017114,0.458164,0.020667,0.25383,0.020067,0.5734935,0.0543515,0.4963025,0.013335,0.408833,0.025695,0.491369,0.052126,0.542221,0.0357865,0.472018,0.112099,0.3533815,0.0509925,0.495445,0.0306005,0.518895,0.051863
"47",2019-11-10,0.469272,0.025917,0.473345,0.025924,0.476013,0.0419,0.5609155,0.031668,0.413683,0.0200235,0.5073485,0.0519425,0.402552,0.016609,0.276988,0.026963,0.385806,0.011341,0.401237,0.072147,0.344415,0.018785,0.4036565,0.022732,0.530556,0.02326,0.43153,0.018539,0.395263,0.019463,0.384337,0.01904,0.405664,0.017185,0.427806,0.013053,0.434773,0.019356,0.641871,0.044487,0.357032,0.013335,0.401853,0.045158,0.4546005,0.026296,0.453311,0.021623,0.5171575,0.020053,0.309922,0.0208035,0.394121,0.016893,0.578381,0.048689,0.394418,0.012851,0.370212,0.017281,0.492369,0.025277,0.383026,0.020076,0.412727,0.017806,0.440706,0.017746,0.441729,0.020281,0.253267,0.01933,0.576951,0.056821,0.4966005,0.013856,0.407956,0.025973,0.490011,0.058958,0.5402495,0.037336,0.489607,0.113787,0.3547885,0.049132,0.50063,0.0318235,0.497347,0.051466
"48",2019-11-15,0.390389,0.081527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.267929,0.022658,NA,NA,0.372051,0.080442,NA,NA,NA,NA,0.52031,0.022521,NA,NA,NA,NA,NA,NA,0.431269,0.0183485,NA,NA,NA,NA,0.6232355,0.046921,NA,NA,0.370949,0.04378,0.201436,0.017056,NA,NA,0.534392,0.0199455,NA,NA,NA,NA,NA,NA,NA,NA,0.335185,0.016045,0.480984,0.023586,0.371464,0.017466,0.333579,0.049229,0.428474,0.017697,0.384495,0.027997,0.240051,0.019504,0.5580835,0.049766,NA,NA,0.378084,0.021455,NA,NA,NA,NA,NA,NA,0.2893835,0.0429675,0.5036365,0.0307635,0.497309,0.049304
"49",2019-11-20,NA,NA,0.473215,0.037933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.399179,0.013245,NA,NA,NA,NA,0.413697,0.016212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.386339,0.014052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.367453,0.014172,0.368352,0.015868,0.499593,0.028643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5202805,0.0182925,NA,NA,NA,NA,0.529898,0.0343175,NA,NA,NA,NA,0.422018,0.044851,NA,NA
"50",2019-12-05,0.492868,0.028588,0.460658,0.02411,0.471917,0.041245,0.5421445,0.031928,0.4443385,0.0185145,0.5355365,0.0497905,0.425578,0.019753,0.363065,0.031934,0.422603,0.010742,0.42195,0.07011,0.391928,0.014029,0.418453,0.023328,0.534461,0.023994,0.491127,0.02514,0.121333,0.020653,0.046323,0.021379,0.430828,0.018531,0.429527,0.014253,0.4378095,0.0133565,0.620922,0.047432,0.433054,0.020696,0.45377,0.044446,0.4552645,0.024878,0.48134,0.022929,0.496669,0.020398,0.406767,0.014702,0.432289,0.023936,0.5428085,0.051025,0.433347,0.016094,0.401581,0.018046,0.488068,0.029739,0.399968,0.01926,0.414528,0.019247,0.450806,0.01754,0.454948,0.020798,0.276815,0.024932,0.5578185,0.059335,0.4827765,0.015264,0.449007,0.021601,0.503595,0.044286,0.5337205,0.034829,0.545966,0.083105,0.437701,0.034521,0.4955385,0.0287815,0.494623,0.053492
"51",2019-12-10,NA,NA,0.489754,0.021116,0.506506,0.044106,NA,NA,0.466336,0.0196225,0.5629345,0.051617,0.455404,0.020403,0.445426,0.03947,0.447797,0.009534,NA,NA,0.423472,0.015859,0.4646095,0.026706,0.557293,0.025347,0.544328,0.028733,0.115359,0.023025,0.04837,0.020668,0.4597175,0.0188345,0.470909,0.014486,0.4735015,0.013976,0.643962,0.0508595,0.405939,0.064396,0.506383,0.04628,0.48114,0.0249895,NA,NA,0.5278545,0.0203365,0.4579625,0.0162485,0.473492,0.022355,0.5744325,0.0521515,NA,NA,0.446545,0.020963,0.507021,0.034388,0.427176,0.019315,0.454959,0.021366,0.488549,0.016879,0.49792,0.019986,0.340236,0.020402,0.589188,0.0658825,0.513316,0.015876,0.495418,0.018852,0.561984,0.043137,0.5650485,0.0384615,0.600402,0.069201,0.558966,0.043722,0.519747,0.0285645,0.445825,0.041068
"52",2019-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.122453,0.030418,NA,NA,0.570752,0.036456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",2019-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.289435,0.008888,NA,NA,NA,NA,0.49125,0.089653,0.490955,0.021061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5140805,0.0150895,NA,NA,NA,NA,0.457321,0.04795,NA,NA,0.624648,0.027134,NA,NA,NA,NA,0.547536,0.023581,NA,NA,0.51242,0.01529,NA,NA,NA,NA,NA,NA,0.471534,0.043257,NA,NA,0.544663,0.02115,NA,NA,NA,NA,NA,NA,0.560828,0.038682,NA,NA,NA,NA,0.708065,0.044705,NA,NA,NA,NA,0.615713,0.049501
"54",2019-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.731146,0.073771,NA,NA,NA,NA,NA,NA
"55",2019-12-30,NA,NA,NA,NA,NA,NA,0.667125,0.032071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.130983,0.038121,NA,NA,NA,NA,NA,NA,NA,NA,0.330262,0.085804,NA,NA,0.437134,0.046535,NA,NA,NA,NA,NA,NA,0.582392,0.0244795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.623379,0.019624,0.386437,0.031086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73195,0.048232,0.7110235,0.0533575,NA,NA,NA,NA
"56",2020-01-14,0.477317,0.119993,0.51908,0.030327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.503402,0.043502,NA,NA,0.474046,0.077631,NA,NA,0.567896,0.030168,0.585602,0.027467,NA,NA,NA,NA,0.083191,0.033735,NA,NA,NA,NA,0.49872,0.0134355,0.578593,0.0420875,NA,NA,0.479005,0.038782,0.4776915,0.0219505,NA,NA,0.4984305,0.0232655,0.5370075,0.025231,NA,NA,0.5920295,0.041964,NA,NA,0.494766,0.100336,NA,NA,0.530523,0.019607,0.481268,0.041662,NA,NA,0.56308,0.022766,0.435061,0.037368,NA,NA,NA,NA,0.501616,0.038189,NA,NA,NA,NA,NA,NA,NA,NA,0.5454555,0.029038,NA,NA
"57",2020-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59736,0.0642605,0.586447,0.020916,NA,NA,NA,NA,NA,NA,0.565165,0.056567,0.567521,0.0293985,NA,NA,NA,NA,NA,NA,0.072937,0.033285,0.2105835,0.0156475,NA,NA,0.1455535,0.00577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5438645,0.021594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.422542,0.031869,NA,NA,0.521066,0.046946,NA,NA,NA,NA,NA,NA,NA,NA,0.574922,0.0300265,NA,NA,NA,NA
"58",2020-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.437302,0.03925,NA,NA,NA,NA,0.526188,0.012601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.627412,0.053452,NA,NA,NA,NA,NA,NA
"59",2020-02-03,NA,NA,0.565585,0.028543,0.603538,0.054241,NA,NA,NA,NA,NA,NA,NA,NA,0.692314,0.08399,NA,NA,NA,NA,NA,NA,NA,NA,0.559156,0.069148,NA,NA,NA,NA,NA,NA,NA,NA,0.6024,0.015747,0.5031035,0.0146835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.573769,0.022103,NA,NA,0.6853945,0.061579,NA,NA,NA,NA,NA,NA,0.521526,0.043752,NA,NA,NA,NA,NA,NA,NA,NA,0.6581155,0.0767995,0.553424,0.0178085,NA,NA,NA,NA,NA,NA,0.671089,0.041374,0.713659,0.0425255,NA,NA,NA,NA
"60",2020-02-13,0.554868,0.034155,NA,NA,NA,NA,NA,NA,0.4672985,0.019941,0.5536645,0.05332,0.549617,0.021299,0.629392,0.03913,0.547634,0.01466,0.501949,0.093357,0.534051,0.021875,0.555998,0.0286875,0.61567,0.033035,0.565152,0.025462,0.150433,0.045178,0.110577,0.027684,0.5230585,0.0204265,0.503586,0.013439,NA,NA,0.613112,0.0398835,0.308252,0.011218,0.438757,0.034574,0.4455715,0.024214,NA,NA,0.350854,0.012673,0.2769215,0.0109175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",2020-02-18,NA,NA,0.650197,0.029011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.634057,0.0299145,NA,NA,NA,NA,NA,NA,0.116155,0.03423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6589685,0.080272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.782508,0.0402445,NA,NA,0.600723,0.065954
"62",2020-03-04,0.517641,0.0329,NA,NA,0.540916,0.04644,0.5827205,0.034642,NA,NA,NA,NA,NA,NA,0.535876,0.077069,0.564626,0.014215,0.495204,0.09931,0.548288,0.020125,0.224991,0.038682,NA,NA,0.575681,0.038252,NA,NA,NA,NA,NA,NA,0.582891,0.020801,NA,NA,NA,NA,NA,NA,0.481825,0.031935,NA,NA,NA,NA,0.54928,0.018855,NA,NA,NA,NA,0.3290635,0.043285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.526151,0.020662,0.592679,0.049898,0.511184,0.027991,0.601866,0.076212,0.44245,0.0375215,0.532111,0.054743,NA,NA,0.591044,0.0509785,0.623591,0.06427,0.632072,0.04316,NA,NA,0.556928,0.069265
"63",2020-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5634195,0.013242,NA,NA,0.690206,0.04881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",2020-03-19,NA,NA,NA,NA,0.486433,0.040398,NA,NA,NA,NA,NA,NA,0.561283,0.0447,NA,NA,NA,NA,NA,NA,NA,NA,0.571385,0.030714,NA,NA,0.574392,0.026614,0.190763,0.058242,0.149135,0.032104,NA,NA,0.555384,0.015398,NA,NA,NA,NA,0.566811,0.023112,0.48188,0.144446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.537325,0.017893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.720396,0.046622,NA,NA,NA,NA
"65",2020-04-03,0.57364,0.048632,0.477804,0.030309,0.493874,0.051737,0.523577,0.036805,0.462345,0.020061,0.5469805,0.070473,0.49915,0.022063,0.655713,0.045374,0.494276,0.01255,0.567891,0.087238,0.495437,0.01721,0.492122,0.0266225,0.549274,0.038521,0.516694,0.024225,0.212237,0.057493,0.165352,0.02929,0.501799,0.0214325,0.505962,0.015464,0.4464635,0.016974,0.575652,0.045748,0.519091,0.024159,0.666233,0.04626,0.4520945,0.0247455,0.574351,0.027956,0.46585,0.0162085,0.5142485,0.0243345,0.535337,0.027374,0.511326,0.055175,0.503293,0.016952,0.468196,0.021779,0.462738,0.077922,0.4905,0.021125,0.479861,0.025643,0.486013,0.019632,0.517857,0.028422,0.582786,0.023178,0.5258755,0.089701,0.4873895,0.0208915,0.554689,0.04905,0.600156,0.059641,0.5330475,0.0474045,0.600233,0.036704,0.6485675,0.053899,0.4902055,0.0277725,0.499022,0.077799
"66",2020-04-08,NA,NA,0.533983,0.033934,0.545704,0.05795,NA,NA,NA,NA,NA,NA,NA,NA,0.689617,0.046875,NA,NA,0.649432,0.079422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4112015,0.071274,NA,NA,NA,NA,NA,NA,0.630398,0.028448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.576356,0.029301,NA,NA,NA,NA,NA,NA,0.873732,0.068845,NA,NA,NA,NA,NA,NA,NA,NA,0.2521145,0.044737,NA,NA
"67",2020-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74097,0.063689,NA,NA,NA,NA,NA,NA,NA,NA,0.539794,0.042718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.517135,0.031177,NA,NA,NA,NA,0.375546,0.03675,NA,NA,NA,NA,0.503194,0.041258,NA,NA,NA,NA,NA,NA
