"","date","VHVV_ratio_hectareID_12","VHVV_ratio_sd_hectareID_12","VHVV_ratio_hectareID_02","VHVV_ratio_sd_hectareID_02","VHVV_ratio_hectareID_06","VHVV_ratio_sd_hectareID_06","VHVV_ratio_hectareID_11","VHVV_ratio_sd_hectareID_11","VHVV_ratio_hectareID_63","VHVV_ratio_sd_hectareID_63","VHVV_ratio_hectareID_62","VHVV_ratio_sd_hectareID_62","VHVV_ratio_hectareID_61","VHVV_ratio_sd_hectareID_61","VHVV_ratio_hectareID_26","VHVV_ratio_sd_hectareID_26","VHVV_ratio_hectareID_25","VHVV_ratio_sd_hectareID_25","VHVV_ratio_hectareID_24","VHVV_ratio_sd_hectareID_24","VHVV_ratio_hectareID_23","VHVV_ratio_sd_hectareID_23","VHVV_ratio_hectareID_21","VHVV_ratio_sd_hectareID_21","VHVV_ratio_hectareID_22","VHVV_ratio_sd_hectareID_22","VHVV_ratio_hectareID_20","VHVV_ratio_sd_hectareID_20","VHVV_ratio_hectareID_64","VHVV_ratio_sd_hectareID_64","VHVV_ratio_hectareID_34","VHVV_ratio_sd_hectareID_34","VHVV_ratio_hectareID_33","VHVV_ratio_sd_hectareID_33","VHVV_ratio_hectareID_32","VHVV_ratio_sd_hectareID_32","VHVV_ratio_hectareID_31","VHVV_ratio_sd_hectareID_31","VHVV_ratio_hectareID_30","VHVV_ratio_sd_hectareID_30","VHVV_ratio_hectareID_29","VHVV_ratio_sd_hectareID_29","VHVV_ratio_hectareID_28","VHVV_ratio_sd_hectareID_28","VHVV_ratio_hectareID_42","VHVV_ratio_sd_hectareID_42","VHVV_ratio_hectareID_41","VHVV_ratio_sd_hectareID_41","VHVV_ratio_hectareID_39","VHVV_ratio_sd_hectareID_39","VHVV_ratio_hectareID_38","VHVV_ratio_sd_hectareID_38","VHVV_ratio_hectareID_37","VHVV_ratio_sd_hectareID_37","VHVV_ratio_hectareID_35","VHVV_ratio_sd_hectareID_35","VHVV_ratio_hectareID_50","VHVV_ratio_sd_hectareID_50","VHVV_ratio_hectareID_48","VHVV_ratio_sd_hectareID_48","VHVV_ratio_hectareID_47","VHVV_ratio_sd_hectareID_47","VHVV_ratio_hectareID_46","VHVV_ratio_sd_hectareID_46","VHVV_ratio_hectareID_45","VHVV_ratio_sd_hectareID_45","VHVV_ratio_hectareID_44","VHVV_ratio_sd_hectareID_44","VHVV_ratio_hectareID_43","VHVV_ratio_sd_hectareID_43","VHVV_ratio_hectareID_58","VHVV_ratio_sd_hectareID_58","VHVV_ratio_hectareID_57","VHVV_ratio_sd_hectareID_57","VHVV_ratio_hectareID_56","VHVV_ratio_sd_hectareID_56","VHVV_ratio_hectareID_55","VHVV_ratio_sd_hectareID_55","VHVV_ratio_hectareID_54","VHVV_ratio_sd_hectareID_54","VHVV_ratio_hectareID_52","VHVV_ratio_sd_hectareID_52","VHVV_ratio_hectareID_51","VHVV_ratio_sd_hectareID_51","VHVV_ratio_hectareID_59","VHVV_ratio_sd_hectareID_59","VHVV_ratio_hectareID_49","VHVV_ratio_sd_hectareID_49","VHVV_ratio_hectareID_53","VHVV_ratio_sd_hectareID_53"
"26",2016-11-29,0.280177,0.068353,0.297395,0.077674,0.30396,0.116554,0.302266,0.069303,NA,NA,NA,NA,NA,NA,0.249662,0.058688,NA,NA,0.27184,0.102692,NA,NA,NA,NA,0.236201,0.116267,NA,NA,NA,NA,NA,NA,0.229603,0.054322,NA,NA,0.272335,0.075129,0.196457,0.067004,NA,NA,0.217485,0.066744,0.205609,0.075541,0.237664,0.060443,0.250926,0.058043,0.276625,0.066102,0.260115,0.068749,0.297773,0.10902,0.253016,0.077892,0.274751,0.07643,0.312299,0.202152,0.284212,0.082777,0.223617,0.059099,0.21441,0.107978,0.286664,0.082467,0.28993,0.078697,0.282235,0.128808,0.29422,0.064929,0.270823,0.099039,0.268504,0.081113,0.227883,0.097892,0.211916,0.056234,0.25785,0.077106,0.26774,0.080577,0.266935,0.072136
"27",2016-12-11,0.313457,0.104462,0.237226,0.060105,0.234729,0.055417,0.253372,0.081495,NA,NA,NA,NA,NA,NA,0.27428,0.090764,NA,NA,0.246342,0.11475,NA,NA,NA,NA,0.280423,0.081945,NA,NA,NA,NA,NA,NA,0.182366,0.052306,NA,NA,0.264942,0.060174,0.213365,0.100126,NA,NA,0.260502,0.078361,0.237566,0.063454,0.298467,0.065028,0.255957,0.070716,0.256929,0.054912,0.285566,0.080114,0.286097,0.094663,0.342172,0.102757,0.265093,0.069939,0.290554,0.155362,0.323717,0.073927,0.241747,0.048931,0.26026,0.085245,0.28264,0.097382,0.239514,0.046256,0.275502,0.139053,0.290151,0.068916,0.292801,0.104913,0.222045,0.194768,0.261126,0.094409,0.197931,0.06453,0.261373,0.080025,0.245109,0.063318,0.291935,0.114497
"28",2016-12-23,0.264054,0.115061,0.31436,0.096712,0.292668,0.08161,0.259595,0.081306,NA,NA,NA,NA,NA,NA,0.241441,0.061008,NA,NA,0.300831,0.161361,NA,NA,NA,NA,0.27991,0.071459,NA,NA,NA,NA,NA,NA,0.258729,0.062998,NA,NA,0.249156,0.077257,0.266711,0.088541,NA,NA,0.213429,0.073042,0.239695,0.113566,0.292424,0.053254,0.243039,0.074419,0.281845,0.066344,0.26641,0.074737,0.270893,0.11074,0.24753,0.086669,0.274449,0.098217,0.316321,0.116329,0.250861,0.062739,0.237181,0.057952,0.290249,0.074199,0.282927,0.08037,0.299178,0.082489,0.275359,0.123415,0.239746,0.070346,0.288326,0.099863,0.208173,0.080552,0.239401,0.098919,0.260821,0.075914,0.25698,0.077341,0.290812,0.087075,0.231883,0.09558
"29",2017-01-04,0.255101,0.075417,0.197038,0.068215,0.261282,0.059786,0.240605,0.070475,0.244409,0.076851,0.206151,0.074239,0.256095,0.114296,0.294023,0.093023,0.236168,0.061725,0.25814,0.105042,0.261151,0.058249,0.259138,0.06361,0.236903,0.090156,0.255928,0.070789,0.213219,0.055374,0.262872,0.059988,0.293572,0.11224,0.317454,0.071102,0.293491,0.048702,0.219655,0.099407,0.260645,0.074638,0.294255,0.091029,0.283329,0.112125,0.291265,0.059031,0.219784,0.059487,0.227323,0.061759,0.24662,0.067896,0.284089,0.163335,0.258495,0.079512,0.257221,0.080705,0.301595,0.144479,0.263519,0.063774,0.243092,0.058705,0.220905,0.046915,0.262097,0.080225,0.291556,0.080676,0.298596,0.137366,0.261855,0.095162,0.220406,0.079577,0.254279,0.076732,0.241533,0.064953,0.274373,0.093669,0.292171,0.109352,0.286667,0.106007,0.237595,0.102088
"30",2017-01-16,0.272287,0.075133,0.227847,0.112158,0.297263,0.06223,0.247101,0.080805,0.325757,0.113644,0.221315,0.118215,0.246883,0.068191,0.291352,0.089674,0.288877,0.049267,0.321319,0.082838,0.295782,0.069241,0.282501,0.064891,0.252002,0.083538,0.296267,0.058569,0.225354,0.054372,0.268701,0.075734,0.258709,0.069833,0.262115,0.05313,0.282202,0.051385,0.26326,0.091239,0.262752,0.07332,0.237224,0.074138,0.252659,0.052751,0.315849,0.060792,0.241407,0.074038,0.257512,0.075814,0.23782,0.064792,0.265894,0.101805,0.291314,0.142316,0.204074,0.059241,0.380507,0.128897,0.186569,0.057233,0.229089,0.063245,0.227349,0.068759,0.241091,0.069705,0.30429,0.068028,0.286306,0.180035,0.234021,0.059173,0.33426,0.105226,0.177302,0.079305,0.245502,0.075032,0.25131,0.086749,0.293548,0.084129,0.294512,0.138318,0.267046,0.174711
"31",2017-01-28,0.291049,0.130138,0.213851,0.075366,0.250956,0.051156,0.284738,0.066517,0.229413,0.054042,0.231462,0.066553,0.309399,0.08024,0.295662,0.075578,0.259511,0.045728,0.304969,0.065949,0.252606,0.062719,0.299701,0.055978,0.245062,0.085786,0.282948,0.079484,0.215981,0.050693,0.238554,0.059565,0.271437,0.124352,0.249003,0.070751,0.268337,0.054826,0.274755,0.135764,0.245424,0.114154,0.29136,0.150472,0.26072,0.06368,0.309228,0.075526,0.269102,0.082314,0.241433,0.061951,0.222062,0.056102,0.26425,0.095583,0.262458,0.08671,0.249458,0.09883,0.363614,0.173958,0.243414,0.069467,0.278201,0.081782,0.292056,0.078852,0.283599,0.105533,0.303803,0.062652,0.244708,0.106604,0.260454,0.076399,0.306642,0.065742,0.191744,0.084073,0.228224,0.065074,0.240233,0.14011,0.267764,0.078749,0.269769,0.06925,0.264294,0.095164
"32",2017-02-09,0.302422,0.125213,0.278211,0.087661,0.247241,0.080391,0.290328,0.081314,0.329291,0.07783,0.389484,0.146135,0.360629,0.11136,0.306871,0.098457,0.28594,0.087868,0.363901,0.079669,0.272542,0.070205,0.315609,0.065367,0.292803,0.111478,0.302129,0.105259,0.250593,0.075147,0.336713,0.090119,0.295531,0.079013,0.270138,0.09199,0.297593,0.057115,0.236014,0.115633,0.245102,0.059055,0.23598,0.078193,0.262383,0.06442,0.270426,0.056822,0.301408,0.065267,0.328581,0.077689,0.373385,0.108789,0.262808,0.100459,0.284274,0.088324,0.2552,0.072955,0.312268,0.14661,0.260669,0.054578,0.263846,0.075519,0.293944,0.073316,0.280109,0.065689,0.301663,0.066236,0.272516,0.152778,0.251353,0.062418,0.230397,0.095771,0.200074,0.066137,0.219011,0.057772,0.27596,0.073759,0.331556,0.065282,0.29953,0.134046,0.294485,0.127806
"33",2017-02-21,0.291912,0.111698,0.281955,0.07085,0.240215,0.120308,0.245022,0.079518,0.390271,0.106475,0.277777,0.07454,0.298286,0.088127,0.271429,0.076102,0.266325,0.081452,0.300074,0.067475,0.309701,0.069141,0.313072,0.075318,0.275084,0.095121,0.282131,0.069216,0.237688,0.040398,0.268591,0.072678,0.330854,0.08953,0.2942,0.092342,0.309426,0.063398,0.26116,0.108996,0.254741,0.062507,0.241194,0.067168,0.290081,0.079458,0.253281,0.055019,0.229238,0.041873,0.290143,0.079934,0.272993,0.070018,0.342086,0.159785,0.303819,0.079104,0.232923,0.06717,0.320892,0.156168,0.282607,0.07036,0.197027,0.054907,0.242934,0.056092,0.268545,0.045593,0.266187,0.09804,0.266321,0.102147,0.222071,0.087142,0.230987,0.134114,0.306427,0.124302,0.200326,0.056673,0.221722,0.086218,0.314856,0.098638,0.255698,0.095746,0.238641,0.088527
"34",2017-03-05,0.284866,0.094924,0.253691,0.066365,0.241876,0.18465,0.231369,0.082765,0.26074,0.074277,0.212414,0.090528,0.221795,0.061654,0.27847,0.064933,0.290201,0.080721,0.285816,0.066971,0.237711,0.07557,0.241202,0.060663,0.266934,0.081209,0.183302,0.04422,0.291115,0.087091,0.260343,0.104445,0.290003,0.072107,0.288861,0.102787,0.292412,0.076719,0.190627,0.092925,0.276551,0.06404,0.213915,0.07042,0.263076,0.063213,0.279328,0.113505,0.244978,0.083149,0.327723,0.094083,0.227497,0.076858,0.316943,0.101889,0.275191,0.06162,0.233411,0.068493,0.245777,0.077421,0.268279,0.072267,0.276284,0.078213,0.279626,0.072367,0.263537,0.097137,0.315323,0.064206,0.267929,0.121106,0.200095,0.068285,0.201734,0.076849,0.231803,0.074666,0.244822,0.090475,0.272514,0.075494,0.318602,0.092196,0.266488,0.086228,0.272067,0.102319
"35",2017-03-17,0.226313,0.071385,0.226127,0.055642,0.250949,0.074558,0.234441,0.074488,0.227749,0.083371,0.163921,0.086335,0.258793,0.075626,0.30109,0.063351,0.205871,0.06124,0.395827,0.116888,0.337407,0.101352,0.268298,0.066724,0.283817,0.098659,0.263544,0.062227,0.321137,0.08539,0.260763,0.075108,0.25675,0.054542,0.298146,0.074268,0.266598,0.061831,0.227417,0.078201,0.214207,0.05511,0.286991,0.10982,0.254839,0.062483,0.291658,0.108348,0.288167,0.057419,0.294623,0.149198,0.239719,0.063686,0.298858,0.129871,0.233739,0.046445,0.19793,0.072727,0.361285,0.17311,0.249251,0.062968,0.22341,0.051285,0.239258,0.059517,0.256805,0.071952,0.331056,0.081665,0.17872,0.065164,0.213154,0.090281,0.231706,0.083534,0.151936,0.067547,0.174697,0.080738,0.291802,0.093886,0.271393,0.076783,0.25207,0.076516,0.235188,0.111972
"36",2017-03-29,0.305065,0.083893,0.227638,0.061622,0.251125,0.090483,0.240626,0.118416,0.397063,0.138158,0.219243,0.092395,0.27833,0.098358,0.284293,0.066149,0.274057,0.089924,0.315465,0.107307,0.31429,0.134852,0.275301,0.073982,0.29158,0.121018,0.243499,0.064568,0.241223,0.05482,0.278466,0.069757,0.282154,0.088478,0.307706,0.095937,0.265868,0.055905,0.189466,0.066239,0.252214,0.086525,0.278278,0.08285,0.249893,0.063475,0.251161,0.074093,0.247543,0.043044,0.34127,0.114778,0.274296,0.084424,0.2871,0.11118,0.297411,0.061769,0.286069,0.061532,0.339141,0.110011,0.3518,0.132752,0.237063,0.047854,0.28252,0.06513,0.262771,0.068387,0.262845,0.073726,0.341169,0.140084,0.24929,0.066375,0.315282,0.190426,0.285728,0.112974,0.25811,0.090217,0.25943,0.07113,0.309761,0.102688,0.308115,0.09119,0.29141,0.104771
"37",2017-04-10,0.253077,0.075201,0.217678,0.058027,0.256317,0.082975,0.197137,0.049621,0.22363,0.06029,0.23359,0.1127,0.251606,0.071919,0.241559,0.06289,0.239602,0.054643,0.252341,0.077228,0.266583,0.076992,0.268327,0.074856,0.291222,0.123162,0.274121,0.077982,0.227534,0.052778,0.264267,0.068333,0.261399,0.076993,0.246598,0.095045,0.236088,0.053485,0.162651,0.112064,0.268291,0.066644,0.276506,0.08238,0.240633,0.06149,0.300349,0.104329,0.227965,0.078726,0.287014,0.09404,0.266048,0.060776,0.319216,0.102084,0.252526,0.049034,0.229788,0.043916,0.233565,0.094226,0.297853,0.069503,0.238654,0.060146,0.215643,0.059932,0.260116,0.061343,0.273734,0.075579,0.250634,0.066463,0.219839,0.058692,0.240294,0.091469,0.290156,0.119125,0.17654,0.059288,0.241231,0.064342,0.229999,0.049015,0.235957,0.090623,0.331635,0.134738
"38",2017-04-22,0.263705,0.087181,0.260327,0.067623,0.28714,0.13875,0.231446,0.070108,0.208176,0.066098,0.236054,0.134624,0.309477,0.092387,0.289988,0.082673,0.248821,0.084034,0.324774,0.074516,0.298383,0.078054,0.24945,0.060263,0.248914,0.099831,0.276742,0.069833,0.246689,0.057493,0.229881,0.060797,0.262879,0.080087,0.312978,0.098504,0.30794,0.065821,0.244041,0.113453,0.231269,0.074144,0.25299,0.075338,0.276966,0.063118,0.232206,0.077528,0.231799,0.056842,0.273981,0.100984,0.221746,0.054947,0.26833,0.108184,0.300394,0.066651,0.258895,0.061234,0.349729,0.147941,0.278232,0.069664,0.223471,0.045729,0.272071,0.076197,0.266462,0.077419,0.294446,0.121175,0.256982,0.114035,0.193263,0.111542,0.329895,0.065619,0.252263,0.055226,0.242527,0.079172,0.235125,0.057678,0.254971,0.05622,0.222018,0.06832,0.224493,0.106861
"39",2017-05-04,0.299097,0.072352,0.217765,0.05403,0.272257,0.078286,0.239894,0.073396,0.229066,0.049435,0.244592,0.14796,0.230888,0.058812,0.295789,0.095501,0.317022,0.101699,0.184497,0.048095,0.291703,0.082341,0.218027,0.047959,0.272592,0.094296,0.320004,0.085477,0.278772,0.073657,0.262828,0.064894,0.253746,0.087319,0.334801,0.114276,0.242674,0.045607,0.172529,0.079137,0.29799,0.075856,0.270459,0.109949,0.258908,0.077982,0.302508,0.106036,0.257135,0.05432,0.262328,0.10945,0.258978,0.074007,0.27658,0.091268,0.311877,0.08547,0.281911,0.063536,0.319007,0.094838,0.283292,0.05362,0.233816,0.060288,0.211964,0.051383,0.331358,0.083355,0.222115,0.05841,0.249513,0.085847,0.264144,0.070608,0.326524,0.082941,0.2296,0.101482,0.206266,0.059801,0.26323,0.074027,0.258909,0.052996,0.28329,0.078782,0.251471,0.121696
"40",2017-05-16,0.239905,0.148439,0.231896,0.047584,0.320691,0.092558,0.227475,0.059929,0.264126,0.071641,0.242416,0.102176,0.270951,0.059003,0.263822,0.096897,0.281636,0.086068,0.248828,0.078786,0.274542,0.062785,0.242681,0.044832,0.2993,0.103042,0.32527,0.085753,0.272088,0.070194,0.208362,0.05976,0.290343,0.104523,0.264844,0.06951,0.282577,0.070933,0.28362,0.147604,0.248774,0.069898,0.264112,0.115953,0.244928,0.046531,0.246813,0.097269,0.272637,0.067035,0.352665,0.130721,0.267836,0.065235,0.259075,0.083795,0.235259,0.060393,0.245381,0.045907,0.324188,0.130031,0.27303,0.098248,0.231247,0.040551,0.238974,0.058209,0.28293,0.084715,0.300072,0.087353,0.253073,0.110355,0.258793,0.07224,0.221225,0.061746,0.210042,0.074799,0.360184,0.092432,0.244881,0.071002,0.233154,0.058587,0.264907,0.07879,0.22618,0.104998
"41",2017-05-28,0.253595,0.069884,0.231176,0.054282,0.213468,0.102925,0.213291,0.073134,0.231702,0.077773,0.204746,0.089432,0.241649,0.053567,0.245038,0.086059,0.261234,0.064015,0.247799,0.125934,0.258484,0.065779,0.286348,0.046965,0.267246,0.137829,0.236894,0.073007,0.342305,0.097172,0.221822,0.063649,0.210011,0.056316,0.242641,0.058752,0.276982,0.0606,0.222422,0.080057,0.314032,0.092799,0.261219,0.09004,0.251286,0.087914,0.226483,0.079962,0.2919,0.073078,0.227575,0.068874,0.25449,0.046989,0.272707,0.102233,0.343147,0.069227,0.238844,0.062029,0.334615,0.151134,0.26868,0.078872,0.204392,0.041118,0.196546,0.050175,0.274599,0.087396,0.274728,0.115861,0.245322,0.0883,0.268122,0.095898,0.3615,0.144325,0.321777,0.091118,0.271368,0.078795,0.194282,0.063352,0.310566,0.110451,0.28652,0.081977,0.31008,0.119623
"42",2017-06-09,0.226018,0.048324,0.217408,0.080507,0.234659,0.058234,0.258625,0.075174,0.197056,0.062493,0.198846,0.106881,0.200885,0.04852,0.358582,0.116444,0.28655,0.085178,0.243417,0.055961,0.295643,0.080884,0.266253,0.049,0.257476,0.089502,0.28213,0.081158,0.282801,0.083543,0.184268,0.064594,0.302963,0.089682,0.240657,0.050071,0.247482,0.105892,0.225637,0.106388,0.292058,0.069637,0.293887,0.097809,0.24675,0.055962,0.211781,0.06884,0.257536,0.056037,0.301923,0.091377,0.266417,0.061555,0.266769,0.079436,0.289884,0.069549,0.212024,0.051161,0.255779,0.148564,0.220055,0.06338,0.211714,0.060214,0.223293,0.048913,0.296342,0.072842,0.292381,0.061875,0.251089,0.101532,0.219733,0.05422,0.239244,0.092047,0.166548,0.075879,0.262896,0.096905,0.264961,0.066149,0.291178,0.067251,0.290206,0.090228,0.229456,0.098616
"43",2017-06-21,0.299644,0.13213,0.211984,0.062355,0.223461,0.05384,0.236919,0.051455,0.209777,0.064812,0.228561,0.134409,0.264703,0.049019,0.312245,0.075116,0.273731,0.06764,0.256424,0.062947,0.241473,0.061401,0.220104,0.047951,0.260177,0.107841,0.254077,0.078468,0.280175,0.06206,0.190694,0.058656,0.230441,0.048849,0.245079,0.049308,0.233183,0.062792,0.231585,0.084106,0.314271,0.102246,0.335726,0.097659,0.306228,0.081198,0.262611,0.05565,0.266359,0.076236,0.242739,0.062763,0.206141,0.054937,0.240792,0.08674,0.311768,0.071315,0.243162,0.052746,0.265087,0.122325,0.255015,0.061597,0.225252,0.062971,0.223339,0.053042,0.253848,0.066964,0.256396,0.064959,0.233362,0.116788,0.200851,0.058218,0.284776,0.079979,0.315247,0.131685,0.212249,0.074214,0.254699,0.053996,0.307288,0.100302,0.261519,0.103634,0.247504,0.103124
"44",2017-07-03,0.305072,0.084327,0.249219,0.068468,0.261163,0.060124,0.213648,0.058004,0.254956,0.076616,0.303615,0.145475,0.309534,0.068214,0.297658,0.098232,0.249968,0.07749,0.309388,0.09209,0.294352,0.079705,0.282613,0.081192,0.223471,0.086982,0.309771,0.074835,0.277738,0.05959,0.228484,0.09379,0.274463,0.073318,0.280429,0.054369,0.255449,0.081865,0.262098,0.100931,0.295177,0.09556,0.297933,0.086563,0.259117,0.065217,0.23684,0.044699,0.296035,0.071219,0.274367,0.06584,0.219661,0.07525,0.266492,0.091012,0.262532,0.055244,0.225477,0.06024,0.289183,0.089146,0.225479,0.06026,0.23493,0.063933,0.205985,0.066854,0.233697,0.065249,0.270589,0.073046,0.304929,0.118107,0.213805,0.060435,0.219745,0.061537,0.212131,0.072486,0.260404,0.091568,0.194543,0.068208,0.318397,0.086782,0.219091,0.082764,0.224482,0.097853
"45",2017-07-15,0.283531,0.070793,0.252762,0.078482,0.221179,0.065912,0.283781,0.079717,0.267244,0.082539,0.238715,0.104899,0.277949,0.070474,0.381844,0.096993,0.292131,0.070716,0.229195,0.055094,0.327649,0.066987,0.20061,0.050278,0.301989,0.126452,0.308878,0.11391,0.232301,0.043369,0.23133,0.080491,0.272204,0.063719,0.2376,0.044441,0.278531,0.065258,0.151075,0.070482,0.358009,0.090569,0.254982,0.075124,0.25556,0.074581,0.291765,0.0766,0.285883,0.071118,0.274086,0.083005,0.273861,0.087404,0.275532,0.114434,0.26136,0.057069,0.264126,0.076301,0.247784,0.118153,0.26921,0.071406,0.266873,0.083207,0.227402,0.064864,0.264477,0.073672,0.225724,0.056568,0.232457,0.090911,0.30753,0.086927,0.318617,0.095749,0.245984,0.092493,0.215919,0.060457,0.204036,0.053252,0.322151,0.092751,0.277499,0.165937,0.291991,0.120858
"46",2017-07-27,0.297402,0.086963,0.212341,0.048935,0.248305,0.099403,0.270988,0.051257,0.208209,0.062743,0.240596,0.097728,0.243686,0.061748,0.339321,0.069916,0.237826,0.086672,0.302047,0.057556,0.276209,0.06782,0.214371,0.057601,0.252916,0.080316,0.290305,0.08185,0.274603,0.05888,0.200488,0.071059,0.262665,0.062252,0.259217,0.062299,0.243401,0.058327,0.165949,0.057079,0.33262,0.085417,0.313795,0.111525,0.227664,0.065023,0.262934,0.068575,0.224903,0.07793,0.294574,0.075798,0.283171,0.072932,0.261529,0.12632,0.22953,0.040021,0.247561,0.06158,0.318788,0.184761,0.276864,0.073541,0.213744,0.068406,0.247558,0.081652,0.205647,0.07198,0.26504,0.076473,0.207997,0.096285,0.26647,0.062218,0.31503,0.069148,0.234648,0.173104,0.16083,0.056916,0.247438,0.147821,0.359778,0.112554,0.259864,0.075979,0.248637,0.126942
"47",2017-08-08,0.235188,0.078188,0.243111,0.068311,0.232366,0.064097,0.232132,0.077611,0.267183,0.116429,0.252953,0.098339,0.265501,0.084529,0.264719,0.102571,0.212007,0.04418,0.240984,0.086926,0.313928,0.09322,0.204134,0.054766,0.270883,0.076473,0.290099,0.098749,0.286309,0.049565,0.196924,0.063965,0.211402,0.056973,0.293773,0.09808,0.25632,0.061318,0.233782,0.118485,0.256924,0.083448,0.297776,0.102877,0.213405,0.062374,0.258763,0.055298,0.251304,0.050041,0.290786,0.088525,0.231388,0.06439,0.219288,0.100493,0.26318,0.081759,0.22151,0.079475,0.287523,0.109196,0.257261,0.059975,0.242824,0.052323,0.262718,0.077924,0.231659,0.09758,0.302547,0.094378,0.224775,0.120201,0.239046,0.060057,0.248721,0.109762,0.205923,0.078691,0.230983,0.080324,0.262772,0.085606,0.257545,0.081093,0.231114,0.062174,0.228123,0.104611
"48",2017-08-20,0.285245,0.078968,0.237087,0.059675,0.286132,0.086736,0.279051,0.091101,0.278722,0.065718,0.187897,0.053558,0.221669,0.069714,0.305327,0.073397,0.233748,0.084697,0.282227,0.051281,0.289865,0.085038,0.243416,0.055631,0.228025,0.087211,0.330139,0.100148,0.289928,0.06527,0.274922,0.077374,0.268863,0.091617,0.266997,0.10887,0.300002,0.108635,0.303409,0.158458,0.256076,0.072319,0.287823,0.178615,0.218063,0.058798,0.256976,0.067129,0.260936,0.055063,0.354659,0.115445,0.309515,0.108323,0.229085,0.092097,0.241525,0.061324,0.250872,0.08003,0.318503,0.126155,0.235284,0.081812,0.227666,0.05004,0.23909,0.061114,0.188726,0.068257,0.282105,0.099498,0.208733,0.120584,0.26325,0.054776,0.277594,0.109648,0.255604,0.079788,0.216387,0.103107,0.245843,0.056834,0.28378,0.086322,0.252144,0.100566,0.283188,0.125644
"49",2017-09-01,0.262334,0.06195,0.241762,0.078602,0.282536,0.062445,0.211894,0.051776,0.233395,0.056038,0.186439,0.067409,0.24979,0.089398,0.305567,0.087362,0.264947,0.087019,0.270462,0.081496,0.284137,0.066326,0.241089,0.077751,0.259768,0.086866,0.395202,0.186439,0.249803,0.049941,0.310734,0.078152,0.258611,0.067715,0.23755,0.048414,0.257239,0.053646,0.252116,0.118129,0.265843,0.085508,0.329638,0.1012,0.245704,0.05765,0.313518,0.091659,0.249331,0.06254,0.350024,0.104409,0.279118,0.065587,0.302201,0.11176,0.310937,0.073952,0.24712,0.074093,0.321562,0.153374,0.296308,0.070221,0.219449,0.070692,0.234905,0.057295,0.240935,0.066594,0.322456,0.085494,0.246747,0.096979,0.286401,0.08118,0.325344,0.10911,0.268803,0.097063,0.249416,0.103158,0.248912,0.111588,0.344329,0.094872,0.200086,0.098835,0.254752,0.100595
"50",2017-09-13,0.294589,0.065456,0.210686,0.051868,0.231566,0.062101,0.289515,0.085761,0.264224,0.071285,0.290905,0.13295,0.288372,0.067139,0.309851,0.089789,0.33855,0.132464,0.23668,0.054129,0.358745,0.099493,0.333614,0.097885,0.298847,0.08291,0.407557,0.132355,0.299676,0.05793,0.250432,0.05933,0.244699,0.108406,0.270638,0.068573,0.284042,0.064191,0.29776,0.125017,0.291982,0.083021,0.365235,0.161954,0.246441,0.071278,0.327975,0.083356,0.287656,0.076403,0.381636,0.106199,0.306822,0.083506,0.325993,0.11729,0.276787,0.063671,0.31799,0.073102,0.352223,0.170977,0.272132,0.08488,0.244259,0.049945,0.263155,0.096804,0.266892,0.052425,0.270203,0.087646,0.36708,0.130685,0.266485,0.070841,0.278812,0.080727,0.297869,0.093001,0.263348,0.057803,0.277948,0.067642,0.343486,0.091925,0.244746,0.082337,0.322842,0.131358
"51",2017-09-25,0.229327,0.066344,0.218547,0.057138,0.295784,0.069845,0.192071,0.044252,0.240529,0.052787,0.262806,0.094455,0.278634,0.06853,0.290785,0.084536,0.212083,0.112144,0.323435,0.074249,0.299842,0.078851,0.314639,0.059578,0.223381,0.077557,0.286489,0.078213,0.266387,0.068854,0.297778,0.063904,0.299174,0.075271,0.227491,0.075823,0.269084,0.073452,0.190441,0.083168,0.253668,0.076012,0.361625,0.066269,0.250759,0.089827,0.301989,0.076495,0.244585,0.084063,0.329381,0.093423,0.280693,0.082832,0.236329,0.091142,0.264223,0.065829,0.260634,0.074631,0.304714,0.154565,0.269034,0.072825,0.226231,0.058668,0.255398,0.060828,0.270771,0.06345,0.346466,0.113654,0.263161,0.123938,0.250886,0.050414,0.404596,0.088982,0.282173,0.119841,0.224697,0.071538,0.239574,0.094304,0.328742,0.078917,0.228006,0.073433,0.306349,0.164284
"52",2017-10-07,0.263542,0.068965,0.260932,0.044634,0.309865,0.116439,0.23677,0.05666,0.207637,0.04436,0.331251,0.121912,0.227368,0.06377,0.302033,0.121219,0.231371,0.067809,0.357425,0.065617,0.301414,0.075599,0.35242,0.075338,0.266666,0.096293,0.317402,0.067172,0.256849,0.065067,0.324381,0.083226,0.339797,0.072548,0.237107,0.063113,0.21448,0.055178,0.223302,0.130984,0.263161,0.108428,0.352606,0.112813,0.271816,0.106504,0.24016,0.062263,0.234747,0.064025,0.262347,0.066605,0.247173,0.083185,0.317843,0.101684,0.225692,0.068408,0.263679,0.080265,0.30459,0.151522,0.280763,0.060143,0.205882,0.056187,0.27787,0.054535,0.251703,0.053568,0.315484,0.159177,0.220906,0.11649,0.302998,0.059315,0.278371,0.075053,0.251191,0.073841,0.231224,0.081926,0.287708,0.099248,0.307898,0.095959,0.262535,0.067177,0.243996,0.108754
