"","date","VV_hectareID_27","VV_sd_hectareID_27","VV_hectareID_26","VV_sd_hectareID_26","VV_hectareID_17","VV_sd_hectareID_17","VV_hectareID_24","VV_sd_hectareID_24","VV_hectareID_09","VV_sd_hectareID_09","VV_hectareID_11","VV_sd_hectareID_11","VV_hectareID_31","VV_sd_hectareID_31","VV_hectareID_07","VV_sd_hectareID_07","VV_hectareID_08","VV_sd_hectareID_08","VV_hectareID_12","VV_sd_hectareID_12","VV_hectareID_24","VV_sd_hectareID_24","VV_hectareID_25","VV_sd_hectareID_25","VV_hectareID_28","VV_sd_hectareID_28","VV_hectareID_18","VV_sd_hectareID_18","VV_hectareID_03","VV_sd_hectareID_03","VV_hectareID_30","VV_sd_hectareID_30","VV_hectareID_14","VV_sd_hectareID_14","VV_hectareID_04","VV_sd_hectareID_04","VV_hectareID_06","VV_sd_hectareID_06","VV_hectareID_20","VV_sd_hectareID_20","VV_hectareID_23","VV_sd_hectareID_23","VV_hectareID_05","VV_sd_hectareID_05","VV_hectareID_16","VV_sd_hectareID_16","VV_hectareID_01","VV_sd_hectareID_01","VV_hectareID_21","VV_sd_hectareID_21","VV_hectareID_02","VV_sd_hectareID_02","VV_hectareID_15","VV_sd_hectareID_15","VV_hectareID_13","VV_sd_hectareID_13","VV_hectareID_22","VV_sd_hectareID_22","VV_hectareID_19","VV_sd_hectareID_19","VV_hectareID_10","VV_sd_hectareID_10","VV_hectareID_29","VV_sd_hectareID_29"
"35",2017-03-17,-6.105983,1.221316,-8.023193,1.650421,-6.455182,1.257168,-7.006622,1.110435,-7.410883,2.08283,-7.075256,1.16957,-6.994812,0.918384,-7.298752,1.125964,-6.727319,0.852796,-7.160357,1.153078,-7.488298,1.612302,-6.395217,1.372302,-7.172333,1.000208,-6.295566,1.362561,-7.317384,1.41641,-6.311978,1.86337,-6.251869,1.129551,-6.167934,1.623877,-6.634832,0.93367,-5.865207,0.693341,-6.881443,1.315656,-6.639298,1.10108,-6.622839,1.413834,-6.303077,1.54747,-7.110695,1.037359,-6.176677,1.322743,-6.8182,1.494758,-6.847034,1.068846,-7.26057,0.893958,-7.076693,1.397117,-6.320095,0.984308,-7.60444,1.740625
"36",2017-03-29,-5.846396,1.052917,-7.702515,1.579943,-7.304225,1.249954,-7.637989,1.118751,-6.717272,1.666065,-7.297052,1.529404,-6.897942,0.81713,-7.361895,1.308124,-7.204663,1.199151,-7.737746,1.603872,-6.833683,1.278805,-7.313504,1.086946,-6.229395,1.423054,-7.463422,1.324295,-7.196218,1.131247,-7.452147,0.967976,-7.677831,1.041565,-6.923377,1.760447,-6.761121,1.036486,-6.746998,0.668583,-7.352721,1.39178,-6.82896,1.149908,-7.610202,1.054042,-6.336892,2.041949,-7.211948,1.091572,-5.971668,1.745387,-7.051876,0.981411,-7.084754,1.193709,-7.361385,0.87088,-7.337631,0.847614,-6.386529,0.958969,-7.202867,1.6607
"37",2017-04-10,-5.901043,1.316913,-7.045528,2.061096,-7.236202,1.260353,-6.193243,1.052281,-6.853536,1.454453,-6.428814,0.911826,-6.508449,0.938682,-6.549892,1.23849,-6.888558,1.560091,-6.42484,1.355892,-6.989015,1.062828,-6.69775,1.060157,-6.359939,1.057651,-6.294251,1.232224,-7.06992,1.591086,-6.912844,1.100869,-5.927805,0.978902,-6.916844,2.237523,-6.414633,0.925979,-6.617671,0.699853,-7.301573,1.314131,-7.620739,0.989456,-6.462378,1.115169,-6.707569,1.946367,-6.763321,1.276119,-5.658879,1.93047,-6.124512,1.032019,-7.05191,1.06175,-6.456353,1.285796,-6.908389,1.023227,-6.685878,1.075286,-7.637415,1.452739
"38",2017-04-22,-6.492804,1.071302,-7.980408,1.864984,-7.934057,1.494412,-7.57748,1.034923,-6.79367,2.139499,-6.927955,1.482757,-7.63228,0.803922,-7.681865,0.909988,-6.990556,0.991906,-8.063667,1.46929,-7.386002,1.075323,-7.802743,1.235825,-7.327173,1.663172,-7.950523,1.348534,-7.89604,1.190348,-7.42515,0.994425,-6.207418,1.004976,-7.412364,1.872122,-6.681639,1.312781,-8.17498,0.940012,-7.298051,1.344315,-7.870479,1.385374,-7.702636,0.971069,-6.748523,2.386779,-7.511768,1.262842,-5.947674,1.909537,-7.022687,0.860062,-7.298907,1.13917,-7.583434,0.814408,-7.354828,1.148334,-7.053158,1.290682,-7.984567,1.913467
"39",2017-05-04,-6.50653,1.484991,-7.612086,1.757926,-6.310409,1.195577,-7.488655,1.10543,-7.205434,2.108721,-6.794539,0.968957,-6.71816,0.818993,-7.426621,1.524648,-6.4727,1.272677,-7.239976,1.116418,-7.650365,1.564799,-6.999572,1.243774,-6.217241,1.413044,-6.545411,1.106137,-6.984731,1.476438,-7.172507,1.199597,-6.673068,1.417096,-6.452384,1.487934,-7.27929,0.89265,-6.227761,0.675125,-7.241293,1.295542,-8.134872,1.694868,-7.5169,0.864548,-6.735758,1.811217,-6.896128,0.942816,-5.834009,1.578593,-6.985918,1.238025,-6.801859,0.96914,-7.205406,1.114201,-6.677849,1.007539,-7.174208,1.519219,-6.954692,1.538996
"40",2017-05-16,-6.428224,1.065513,-8.278814,1.905194,-6.996061,1.089378,-6.953556,1.153949,-7.766486,1.499614,-7.078926,1.059148,-7.020587,0.94059,-7.388366,1.124954,-7.509806,1.466222,-7.090481,1.079299,-7.571708,1.349522,-6.706771,1.010122,-7.07226,1.358402,-7.592147,1.406548,-7.60506,1.228944,-7.510271,1.143292,-6.495197,1.119986,-7.299378,1.450497,-7.075789,0.93262,-7.352266,0.754854,-7.541426,1.376918,-7.007427,1.209452,-6.891544,0.999752,-6.632526,2.408012,-7.371186,1.14093,-6.343635,1.215806,-6.769792,1.346474,-7.390038,0.849392,-6.744891,1.164385,-7.107999,1.54921,-7.379318,1.378288,-6.855288,1.118591
"41",2017-05-28,-5.826305,0.998427,-6.853948,1.955461,-6.536757,1.122872,-6.386998,0.855066,-6.514581,1.632916,-6.78131,0.937944,-6.691178,1.183391,-6.891788,0.787362,-6.105617,1.218074,-6.697609,1.377166,-6.518309,1.271085,-5.924046,0.957568,-6.199844,1.570135,-6.009179,1.625068,-6.650775,1.310207,-6.384264,1.187984,-6.345234,1.721731,-6.211914,1.476674,-5.765734,0.963809,-6.226569,0.796207,-6.234933,0.962552,-6.7661,1.466915,-6.176808,1.068357,-5.960812,2.400029,-6.765002,1.56376,-5.508168,1.783365,-6.573345,1.531497,-6.226211,0.958703,-6.96133,1.222259,-6.113686,1.172253,-6.397431,0.973133,-6.702974,1.378604
"42",2017-06-09,-5.535643,1.127773,-7.588247,2.201354,-6.549584,1.1647,-6.71404,1.26692,-6.781682,1.846944,-6.081528,0.997396,-6.24156,1.202136,-6.50546,0.858364,-6.392202,1.20249,-5.915705,1.049727,-7.109551,1.095481,-5.852932,0.764305,-6.900588,1.45855,-5.544116,1.242649,-7.425816,1.011823,-6.358385,1.187675,-5.978833,1.298988,-5.515426,1.50753,-5.191763,0.838405,-5.916439,0.883289,-6.640266,1.097244,-7.929716,1.774407,-6.538084,0.871041,-6.022047,2.056428,-6.423982,1.018477,-5.207453,2.020977,-6.161427,1.386135,-6.110373,1.160854,-6.079781,1.165822,-6.051258,1.202192,-5.978157,0.942004,-6.228068,1.134568
"43",2017-06-21,-5.866033,0.835475,-7.783205,2.257294,-6.745007,1.299104,-6.823284,0.890362,-7.217817,1.610757,-6.854011,1.468279,-6.706513,1.048119,-7.243992,1.007573,-7.293356,1.26765,-7.056575,0.779485,-7.878153,1.470521,-7.137517,1.241551,-6.450598,1.269208,-6.740591,1.142412,-7.90113,1.105988,-6.961054,1.193095,-6.387243,1.079557,-5.928781,1.734279,-5.854942,0.89469,-5.948422,0.92669,-7.108228,1.291945,-7.353558,1.397772,-7.320545,1.165562,-5.650648,1.953845,-6.169046,1.221943,-5.648075,1.42033,-6.448225,1.499345,-6.675035,1.345714,-6.824778,0.902426,-6.856852,1.332184,-6.326652,0.838424,-6.949664,1.221181
"44",2017-07-03,-5.203519,1.225392,-7.205802,1.83311,-6.554991,1.246514,-6.861927,1.307462,-7.165827,1.369783,-7.183263,1.334286,-7.344504,0.905079,-7.261812,1.059575,-7.558817,0.88514,-6.706737,0.768857,-7.331214,1.775368,-6.728659,0.832506,-6.767969,0.967772,-6.667611,1.242256,-7.335543,1.173868,-6.828653,0.905485,-6.734457,2.448603,-6.404301,2.542026,-6.425086,0.920282,-5.641875,0.83743,-6.458416,1.777759,-7.542735,0.998959,-7.046796,0.973854,-6.712001,2.23914,-6.695843,1.124802,-6.155133,1.807776,-7.209357,1.556953,-7.514004,1.05553,-6.675599,1.124231,-6.854035,1.790246,-6.975626,0.841911,-7.113153,1.198121
"45",2017-07-15,-5.965944,1.200443,-7.359038,1.684058,-6.894686,0.979659,-7.009048,1.093168,-6.353747,1.556549,-7.005375,1.130529,-7.182372,1.245952,-6.878816,1.196414,-6.207874,0.935986,-6.828227,0.907977,-7.022139,1.551648,-5.454646,0.832025,-6.78861,1.165538,-6.00581,1.061791,-7.127257,1.041617,-6.333585,0.98149,-6.804749,1.414556,-6.047836,1.443403,-5.542353,1.063509,-6.204578,1.04405,-7.205354,1.272406,-7.28742,1.174593,-7.009808,0.922213,-5.718653,1.905125,-6.47879,1.002936,-5.972471,1.690081,-6.825832,1.227041,-6.387215,1.030458,-6.418697,1.016559,-6.546373,0.990697,-6.255529,1.006128,-6.991663,1.553567
"46",2017-07-27,-5.291092,1.208159,-7.552255,1.597665,-6.076004,1.376786,-6.598317,1.506747,-6.016447,2.036492,-6.796169,1.105797,-6.361987,1.294719,-6.825718,1.072968,-6.519314,1.218976,-6.67637,1.087914,-6.579883,1.689307,-6.080896,0.844534,-6.217264,1.118304,-6.524804,1.207286,-7.739384,1.313865,-7.137813,1.242063,-6.119207,1.297809,-5.602663,2.150074,-6.075908,0.945406,-6.335764,1.042713,-7.033835,1.473122,-7.328781,0.886813,-6.452561,1.100909,-5.297854,1.716394,-5.662218,0.94187,-5.47204,2.08449,-6.813671,1.158671,-6.820389,1.317843,-6.616549,0.942287,-6.861141,1.005097,-6.612829,1.032525,-6.986719,1.369344
"47",2017-08-08,-5.370051,1.280108,-8.37177,1.72532,-6.684928,1.367237,-7.069393,0.928939,-6.030694,1.987325,-7.476125,1.233687,-6.168833,0.939486,-6.242939,0.94664,-6.395984,1.098524,-6.861792,0.94674,-6.361052,1.811312,-6.237364,0.908467,-6.384312,1.570044,-5.760845,1.251817,-7.618613,1.046281,-6.24598,1.379707,-6.431355,1.53702,-6.173428,1.520788,-6.073841,1.427721,-5.926551,1.123214,-7.005601,1.328657,-7.159059,1.085355,-6.255709,0.846992,-6.827599,1.925687,-6.229272,1.052436,-5.603297,1.650442,-6.355243,1.074733,-6.64493,1.182637,-6.792117,0.761362,-7.013358,0.914835,-6.111391,1.480125,-7.012383,1.947086
"48",2017-08-20,-6.073588,1.023848,-7.775617,1.676966,-7.10178,1.008151,-7.573657,1.489461,-6.338099,1.462354,-7.396274,1.490482,-6.817186,0.966021,-7.160686,1.127911,-6.389926,1.069093,-7.200357,1.459233,-6.836326,1.68036,-5.606527,0.87875,-7.256051,1.017918,-7.261992,1.473589,-7.268463,1.173519,-6.762962,1.087504,-6.58333,1.664736,-6.097682,1.640107,-5.80811,0.96136,-6.353151,0.952284,-5.889757,1.432036,-7.165437,1.144006,-6.888119,0.875134,-6.472322,1.871773,-5.797041,0.889775,-6.217642,1.686387,-6.827238,1.079272,-7.467468,1.387896,-6.794342,0.793187,-6.891925,0.897349,-7.165164,1.159133,-7.468958,1.448459
"49",2017-09-01,-5.700774,1.584428,-7.571373,1.441858,-6.73274,1.14927,-7.34424,1.299819,-6.888982,1.240131,-7.454514,1.345945,-6.676727,0.958775,-6.373346,1.343098,-6.044325,0.978178,-6.901078,0.999394,-6.980454,1.674304,-6.35251,0.832919,-7.021444,1.532362,-6.04183,1.654105,-6.620888,1.606321,-6.310201,0.963108,-6.211807,1.343066,-5.965266,1.268805,-6.166709,0.745063,-6.860673,0.861769,-6.537097,1.276045,-7.266385,1.250535,-6.428052,0.988895,-6.274734,1.684189,-5.707065,1.252954,-6.476298,1.850858,-6.345078,1.301342,-7.263911,1.319897,-6.644347,0.796106,-7.380798,0.97709,-6.552402,1.129699,-7.13435,1.222011
"50",2017-09-13,-5.689355,1.408386,-8.084326,1.364297,-6.731303,1.624979,-7.333679,1.146102,-5.784907,2.59788,-7.115017,1.044766,-7.224395,0.887997,-6.660786,0.849374,-6.801391,0.892601,-7.049807,1.083855,-6.761786,1.297092,-7.503317,0.949606,-6.770582,1.10258,-6.594755,1.446232,-7.610661,1.33768,-6.82719,1.461236,-6.136317,1.51988,-6.315834,1.515353,-7.119867,1.471818,-7.035493,0.802274,-6.757104,1.183293,-6.70397,1.256401,-7.002044,0.968176,-6.483807,2.182127,-6.862618,0.856177,-6.154871,1.820639,-6.282177,1.40374,-6.801646,1.446198,-7.072336,0.695789,-7.357793,1.312852,-7.030031,1.087771,-8.020467,1.502288
"51",2017-09-25,-5.734868,1.239745,-7.079451,1.325467,-7.153531,1.14524,-7.347525,1.260045,-6.278074,1.70375,-7.405542,1.332636,-7.414966,0.9284,-6.847646,1.434069,-6.425402,1.242692,-6.637467,0.968206,-6.3918,1.358179,-5.962903,0.801916,-6.897027,1.566343,-6.13987,1.368296,-7.501548,1.493505,-6.710177,1.478976,-5.886446,1.357734,-5.633818,1.232696,-6.417727,0.715431,-6.112704,1.141764,-7.452845,2.347338,-7.232425,1.222137,-6.753509,0.797281,-6.047614,1.870689,-6.450374,1.159662,-6.530108,1.863395,-6.697496,1.697139,-6.517093,1.212449,-7.670947,0.961668,-5.847577,1.150813,-6.495184,1.098855,-6.798976,1.680205
"52",2017-10-07,-6.422289,1.381936,-7.881245,1.732564,-6.77353,1.025901,-7.087054,1.020621,-5.717288,1.978422,-6.685681,1.250451,-7.64673,0.762177,-6.361012,1.10567,-6.792585,0.963706,-6.886711,0.889544,-7.622532,1.580832,-6.744511,1.052565,-7.04198,1.563801,-6.332734,0.988649,-7.615424,1.272393,-7.486986,1.107071,-6.2381,1.31354,-6.318202,1.592319,-6.001785,1.066414,-6.898009,0.868196,-6.884298,1.330775,-7.432574,1.148667,-6.541154,0.672396,-6.720065,1.931499,-6.714984,0.772399,-5.414862,1.635686,-6.050417,1.181289,-7.097824,1.47408,-7.346567,0.60419,-7.272173,0.853783,-6.790475,1.047423,-6.744516,1.263459
"53",2017-10-19,-5.993168,1.221717,-7.54615,1.40727,-6.595401,1.599332,-6.704171,1.203804,-5.833521,1.900234,-6.121282,1.622418,-6.334101,0.733986,-6.868108,1.037814,-6.664093,0.982374,-6.33158,0.911433,-6.675692,1.558924,-6.722709,1.58993,-6.701347,1.657422,-6.058034,1.397301,-6.732769,1.407382,-7.361263,1.053008,-7.420819,1.541398,-6.138635,1.340063,-6.532405,0.743101,-6.175952,0.949921,-7.159916,1.895474,-7.37008,1.279762,-6.622564,0.770791,-6.388799,2.114456,-6.487194,1.096036,-6.029985,1.755915,-6.62226,1.210573,-5.758017,1.125851,-7.450539,0.814679,-6.666029,1.280114,-6.44764,1.330861,-7.017694,1.692802
"54",2017-10-31,-5.945594,1.198772,-7.785754,1.676439,-7.074622,1.261622,-7.356437,1.203657,-7.350271,1.377564,-7.389245,0.957894,-7.073917,0.826102,-7.48917,1.11627,-7.100175,1.039626,-6.86345,1.093944,-8.037936,1.32633,-7.424593,1.087553,-8.155095,2.532754,-6.799858,1.280729,-7.292236,1.423268,-7.42438,1.161029,-7.103361,1.195224,-6.23088,1.278786,-6.626482,0.66351,-6.568771,0.928761,-7.839576,1.696398,-7.394767,1.251644,-7.331944,0.984525,-6.285552,2.228994,-7.475042,0.925374,-6.3147,1.609949,-6.720402,1.163325,-6.519101,1.208157,-7.211341,1.114914,-6.970377,0.910759,-7.261206,1.110071,-7.089158,1.296087
"55",2017-11-12,-6.38947,1.24282,-7.714514,1.647307,-7.010518,1.516549,-7.328699,1.310062,-7.135586,1.946011,-6.674627,1.36608,-6.517974,1.146318,-6.809214,1.724133,-6.72297,1.119776,-6.557177,1.186465,-6.855415,1.099962,-7.296691,0.849077,-6.326561,1.555582,-6.922804,0.895146,-8.004161,1.426074,-7.572734,1.23904,-6.073964,1.326249,-5.881415,1.321928,-6.748336,0.946504,-6.269553,0.858649,-6.861682,1.310513,-7.510873,1.342044,-6.488733,1.001491,-5.747353,1.988753,-6.422617,1.214437,-6.527369,1.912481,-7.191582,1.361045,-5.642206,1.615953,-6.968425,1.2874,-5.923122,1.217223,-6.608511,1.269998,-6.907622,1.468219
"56",2017-11-24,-6.229102,0.742593,-7.771447,1.696028,-6.709526,1.543325,-7.038201,1.273551,-6.358019,1.845382,-7.110854,0.985253,-5.865688,1.108148,-7.36912,1.268128,-6.710061,1.062576,-6.237586,0.781732,-7.29322,1.306708,-6.194698,1.250123,-6.758106,1.233299,-6.98715,1.23715,-6.987992,1.399614,-7.076219,0.73541,-6.456725,1.3981,-5.838982,1.682767,-6.329588,0.738252,-5.800826,1.073897,-6.841348,1.356904,-7.563601,1.228376,-6.560771,1.032,-5.9263,2.039393,-6.550246,1.216015,-6.22637,1.645738,-6.361134,0.972176,-6.335296,1.051219,-6.663516,0.852282,-5.881468,1.215012,-6.54895,1.064709,-6.572476,1.076074
"57",2017-12-06,-5.766031,1.280694,-7.268368,1.609904,-7.538851,1.56325,-7.510999,1.130082,-6.336378,1.59262,-7.135219,1.117641,-6.392084,0.969205,-8.140178,1.322892,-6.737551,1.117954,-6.931581,0.867231,-7.264821,1.472684,-6.869386,1.058916,-7.267622,1.145261,-6.589905,1.66481,-7.238076,1.136881,-7.03229,1.745259,-7.21622,2.275709,-6.594737,1.742559,-6.944955,1.039904,-6.059376,0.850407,-6.689073,1.436647,-7.211388,1.101114,-7.259204,1.071052,-6.760926,1.823874,-6.834676,1.075258,-6.172621,1.798661,-6.801709,1.0832,-6.774927,1.301031,-6.759043,1.10552,-6.614083,0.799058,-6.628268,1.072468,-7.349765,1.019143
"58",2017-12-18,-5.802643,0.919712,-6.910244,1.894213,-7.349178,1.981785,-7.078616,0.927094,-7.366261,1.488196,-7.635635,1.142367,-6.427644,0.987161,-6.872852,1.432429,-6.162267,1.226881,-6.988051,0.836399,-7.111618,1.268402,-6.323067,1.423835,-6.76404,0.977253,-6.244079,0.892978,-6.806284,1.243199,-6.103217,0.698704,-6.417145,1.54482,-6.329316,1.542781,-5.908063,1.283822,-5.00321,0.896494,-6.675744,1.529549,-6.688952,1.331433,-6.762264,1.042455,-6.274998,1.778263,-6.472109,1.038149,-5.435065,1.661735,-6.389754,1.288568,-6.51932,1.056412,-6.548482,0.84372,-5.511829,0.952676,-5.729181,1.237336,-7.379854,1.405454
"59",2017-12-30,-6.021539,1.419886,-7.226007,1.859572,-6.862876,1.500599,-7.45285,1.007611,-6.358134,1.806134,-7.631861,1.169323,-7.154722,1.333274,-7.326636,1.522396,-7.187134,0.766575,-6.733455,0.887197,-7.637977,1.534817,-6.416566,0.913969,-7.004064,1.267667,-6.796247,1.306268,-7.500063,1.367053,-6.954667,1.08569,-6.937381,1.19354,-6.725357,1.272911,-6.017868,0.92407,-5.573075,1.716344,-6.785881,1.833761,-7.611732,1.255641,-7.231403,1.286756,-6.725772,1.837824,-6.009116,1.162451,-6.15664,1.875105,-6.554334,1.152341,-6.202148,1.456251,-6.958207,1.050836,-6.760269,0.861334,-6.837729,0.983913,-6.948343,1.357612
"60",2018-01-11,-5.428719,1.569017,-7.667466,1.656638,-7.350833,1.553235,-6.602786,1.052532,-6.73665,2.452605,-7.509431,1.455109,-7.135873,0.891301,-6.794566,1.179961,-6.884945,1.0997,-7.087635,0.733937,-7.30048,1.425362,-6.216039,0.95133,-7.012266,1.088598,-6.011386,1.166134,-7.021444,1.216994,-7.071009,0.957943,-6.124536,1.465624,-6.381942,1.353433,-6.491245,0.78639,-6.35832,1.055642,-6.893367,2.266282,-7.645073,1.079305,-7.030324,1.395173,-6.720733,1.908192,-6.213683,1.151986,-5.299292,1.65157,-6.892072,1.110301,-5.986607,1.374309,-7.029022,0.848722,-6.79347,0.941791,-5.940258,1.062696,-7.329921,1.188917
"61",2018-01-23,-6.066368,1.070525,-7.907941,1.647251,-7.393376,1.232146,-7.242327,1.154373,-7.779895,1.547951,-7.674668,0.962024,-6.807227,0.91893,-6.824041,1.064848,-6.750375,0.796382,-6.270916,0.795205,-7.375162,1.635218,-7.228471,0.731722,-6.791471,1.281213,-6.416117,1.026561,-6.985783,1.146607,-6.881982,1.17409,-6.392296,1.358033,-6.774457,1.640074,-6.549402,1.048343,-7.347061,1.046029,-6.768289,1.54677,-7.866512,1.187288,-6.988319,1.056216,-7.101748,1.789726,-6.823403,1.016123,-5.710228,1.864793,-7.078302,1.104266,-6.542072,1.316155,-7.136881,0.781391,-7.327744,1.009155,-6.098951,1.575292,-7.48113,0.880548
"62",2018-02-04,-5.373864,1.120868,-7.409544,1.508698,-7.267175,1.043474,-6.943837,1.258545,-6.456179,2.001586,-6.333179,1.357116,-6.698342,1.156584,-5.815883,1.364961,-6.639133,0.815146,-6.795377,0.667562,-6.912317,1.690374,-6.608348,0.859764,-5.923174,1.269324,-6.237363,1.564689,-7.104478,1.151828,-6.008756,0.989015,-6.388911,1.4672,-5.946105,1.328409,-6.258704,0.743674,-5.753642,1.178082,-6.948855,1.811834,-6.984951,1.279767,-6.890648,0.97318,-6.094094,1.949623,-5.910238,1.264525,-5.383994,1.935958,-6.105468,1.152039,-6.541313,1.201019,-6.340826,0.934174,-6.651668,0.86448,-6.302762,0.949441,-5.824461,1.364889
"63",2018-02-16,-5.6519,1.765237,-7.836078,1.814158,-7.457008,1.249545,-7.795361,1.242554,-6.729881,1.510611,-6.84279,1.543958,-6.79333,0.863209,-6.18442,1.432699,-6.763449,0.913961,-6.46184,0.743858,-7.336883,2.095246,-6.25214,1.161179,-6.634761,1.322412,-5.917686,1.304313,-7.519283,1.088831,-6.608834,1.02616,-6.931116,1.429017,-5.595723,1.775761,-5.687972,0.764308,-6.321484,0.980248,-6.962726,1.711939,-6.76418,1.231803,-7.205315,1.241716,-6.95729,1.756735,-6.640983,1.045266,-5.754828,1.694714,-6.259401,1.350067,-6.3036,1.142648,-7.228872,1.360111,-7.52125,0.990803,-6.07563,1.007501,-7.024293,1.262723
"64",2018-02-28,-5.972409,1.233113,-7.662589,1.915428,-6.548852,1.174708,-6.95351,1.112763,-7.088795,1.4214,-6.894129,1.442873,-6.360512,0.928106,-6.508307,1.332224,-6.854796,0.917776,-6.320021,0.761184,-7.718367,1.631513,-7.010804,1.020258,-6.866578,1.308275,-6.867581,0.979398,-7.271956,1.282209,-6.628042,0.970882,-5.948654,1.564764,-5.99647,1.458662,-6.6012,0.949357,-6.663268,1.071634,-6.952939,1.961347,-7.076665,1.36737,-6.633866,0.836954,-6.989665,1.912974,-7.137578,1.002739,-5.950648,1.72811,-7.153733,1.188333,-5.987977,1.328727,-6.250953,1.304131,-7.020222,1.365661,-6.265332,1.11963,-6.711027,1.290579
"65",2018-03-12,-5.931042,1.552636,-7.414773,1.862227,-6.86816,0.992794,-8.114848,1.380149,-6.7061,1.749919,-7.012025,1.628305,-7.094408,0.970208,-6.433928,1.183185,-6.218069,0.946037,-6.30399,0.886532,-7.373814,1.716545,-6.452295,1.016118,-6.809814,1.719467,-6.335244,1.079747,-6.828217,1.476977,-6.698765,1.202624,-6.402724,1.361139,-5.407287,2.057304,-6.327162,0.871307,-6.686012,1.049022,-7.351482,1.517726,-7.268263,1.039606,-7.087835,0.671676,-6.2178,2.002915,-6.707323,0.981126,-6.340105,1.84481,-6.401124,2.038858,-5.84186,1.247406,-6.771583,1.114199,-7.002238,1.223928,-6.060217,1.418286,-6.708711,1.639992
"66",2018-03-24,-6.059463,1.171695,-8.012562,1.824976,-6.240951,1.086587,-7.269902,1.068048,-7.479637,1.698008,-6.402369,1.526629,-6.427315,1.090621,-6.68123,1.128355,-6.389592,0.86703,-6.763261,1.14876,-6.550921,1.735329,-6.397854,0.745364,-6.241075,1.06068,-6.232666,1.611823,-7.202172,1.266732,-6.365923,1.339518,-5.803198,1.66348,-5.88266,1.609963,-6.650101,0.931857,-6.066665,0.852764,-7.105123,1.552462,-6.919627,0.973495,-6.101477,0.976831,-6.529565,2.118846,-6.697376,1.21357,-5.769066,1.555542,-6.761064,1.495037,-6.494402,1.33006,-6.846063,0.980898,-7.471304,1.284842,-5.986359,1.033966,-7.147212,1.350603
"67",2018-04-05,-5.794148,1.447531,-8.211912,1.887487,-5.919725,1.291175,-6.434897,1.479679,-6.213213,1.500114,-6.323568,2.005132,-6.701736,0.817132,-6.548974,0.990652,-5.670838,1.322146,-6.420865,0.908812,-6.575655,1.86068,-6.243235,0.911907,-6.296187,1.096874,-6.545765,1.068483,-7.143095,1.26943,-6.739911,1.254551,-5.901865,1.199857,-6.464684,2.235231,-6.399052,0.962133,-5.988313,1.009129,-7.038198,2.067535,-7.363617,1.173825,-6.34078,1.036143,-6.739623,2.081955,-6.050005,1.13972,-5.892878,1.402444,-6.81323,1.594554,-5.741968,1.303395,-6.287135,0.72133,-6.550163,1.306834,-6.05387,1.2402,-6.75346,1.483828
"68",2018-04-17,-6.306345,1.557127,-7.280744,1.698746,-6.974804,1.324671,-7.726237,1.644484,-6.829523,1.359156,-6.801175,1.342047,-6.93805,1.424542,-6.42575,1.435158,-6.860817,1.023268,-6.6389,1.295762,-6.711228,1.35265,-6.192377,0.802989,-6.201458,1.188479,-6.747727,0.850817,-6.995367,1.785454,-6.538426,1.33263,-6.438987,1.322092,-5.72689,1.732935,-6.638649,1.023265,-6.276033,0.823954,-7.784524,1.764786,-6.427789,1.564605,-6.465818,0.903175,-5.910603,1.900402,-6.669295,0.965834,-5.516298,1.538447,-7.017893,1.351354,-6.888668,1.107982,-6.025558,0.639287,-6.787661,1.032574,-6.670861,1.173499,-6.54581,1.635376
"69",2018-04-29,-5.633947,1.780733,-7.436655,1.618106,-6.676568,1.184187,-7.009674,1.336243,-6.792148,1.724876,-5.913263,1.321668,-6.293711,0.819877,-6.792804,1.08101,-5.773057,1.286318,-6.924002,0.99826,-6.418841,1.340806,-6.40642,0.797302,-5.613771,0.964634,-6.415257,1.117377,-6.385649,1.646788,-6.961055,1.185522,-5.4395,1.318169,-5.846224,1.955354,-6.738907,1.103781,-5.873272,0.904738,-6.659173,1.473742,-6.544715,1.622822,-6.248916,1.105256,-6.79657,2.127378,-6.555069,1.36601,-5.675864,1.735407,-7.447752,1.499373,-6.085753,0.876625,-6.387006,0.634126,-6.840621,0.811099,-6.289246,1.377753,-7.235565,1.369578
"70",2018-05-11,-6.460725,0.952266,-7.974146,1.789726,-6.827049,1.335783,-7.388272,1.457771,-7.650111,1.517773,-7.109401,1.26067,-6.394335,0.905977,-7.020841,1.154058,-7.297435,1.057311,-8.118066,0.953122,-6.759239,1.439325,-6.954182,0.968609,-5.97072,1.654536,-6.923357,0.96531,-7.608139,1.526643,-7.553528,1.561286,-6.509722,1.125407,-6.838595,1.931443,-6.682979,0.981997,-6.865895,1.264726,-7.665533,1.300888,-6.803568,1.594956,-7.014653,1.072432,-6.346668,1.976976,-7.042685,1.051514,-5.953492,1.679099,-6.927822,1.518567,-6.671584,1.230453,-7.163578,0.679535,-7.672924,0.961927,-6.794033,1.150328,-6.889188,1.457373
