"","date","VHVV_ratio_hectareID_27","VHVV_ratio_sd_hectareID_27","VHVV_ratio_hectareID_26","VHVV_ratio_sd_hectareID_26","VHVV_ratio_hectareID_17","VHVV_ratio_sd_hectareID_17","VHVV_ratio_hectareID_24","VHVV_ratio_sd_hectareID_24","VHVV_ratio_hectareID_09","VHVV_ratio_sd_hectareID_09","VHVV_ratio_hectareID_11","VHVV_ratio_sd_hectareID_11","VHVV_ratio_hectareID_31","VHVV_ratio_sd_hectareID_31","VHVV_ratio_hectareID_07","VHVV_ratio_sd_hectareID_07","VHVV_ratio_hectareID_08","VHVV_ratio_sd_hectareID_08","VHVV_ratio_hectareID_12","VHVV_ratio_sd_hectareID_12","VHVV_ratio_hectareID_24","VHVV_ratio_sd_hectareID_24","VHVV_ratio_hectareID_25","VHVV_ratio_sd_hectareID_25","VHVV_ratio_hectareID_28","VHVV_ratio_sd_hectareID_28","VHVV_ratio_hectareID_18","VHVV_ratio_sd_hectareID_18","VHVV_ratio_hectareID_03","VHVV_ratio_sd_hectareID_03","VHVV_ratio_hectareID_30","VHVV_ratio_sd_hectareID_30","VHVV_ratio_hectareID_14","VHVV_ratio_sd_hectareID_14","VHVV_ratio_hectareID_04","VHVV_ratio_sd_hectareID_04","VHVV_ratio_hectareID_06","VHVV_ratio_sd_hectareID_06","VHVV_ratio_hectareID_20","VHVV_ratio_sd_hectareID_20","VHVV_ratio_hectareID_23","VHVV_ratio_sd_hectareID_23","VHVV_ratio_hectareID_05","VHVV_ratio_sd_hectareID_05","VHVV_ratio_hectareID_16","VHVV_ratio_sd_hectareID_16","VHVV_ratio_hectareID_01","VHVV_ratio_sd_hectareID_01","VHVV_ratio_hectareID_21","VHVV_ratio_sd_hectareID_21","VHVV_ratio_hectareID_02","VHVV_ratio_sd_hectareID_02","VHVV_ratio_hectareID_15","VHVV_ratio_sd_hectareID_15","VHVV_ratio_hectareID_13","VHVV_ratio_sd_hectareID_13","VHVV_ratio_hectareID_22","VHVV_ratio_sd_hectareID_22","VHVV_ratio_hectareID_19","VHVV_ratio_sd_hectareID_19","VHVV_ratio_hectareID_10","VHVV_ratio_sd_hectareID_10","VHVV_ratio_hectareID_29","VHVV_ratio_sd_hectareID_29"
"36",2017-03-29,0.22329,0.061256,0.220532,0.091284,0.260862,0.07016,0.23331,0.066807,0.248708,0.101349,0.237487,0.055574,0.23203,0.064,0.29699,0.092364,0.282125,0.072252,0.321788,0.113201,0.25243,0.078121,0.311862,0.079497,0.212156,0.044341,0.28627,0.102772,0.229279,0.066294,0.253218,0.053225,0.356397,0.08021,0.244427,0.07926,0.264188,0.073478,0.208494,0.046997,0.23377,0.117132,0.225172,0.05576,0.291715,0.105422,0.300784,0.121564,0.231878,0.093485,0.196267,0.064649,0.209347,0.076171,0.274771,0.061629,0.268473,0.071074,0.348389,0.068173,0.240962,0.064877,0.28983,0.105913
"37",2017-04-10,0.27252,0.101279,0.273827,0.102457,0.239096,0.072939,0.218111,0.071748,0.242602,0.076906,0.232907,0.033923,0.18854,0.062748,0.214856,0.102562,0.291625,0.091112,0.235416,0.091269,0.217633,0.054971,0.237524,0.058242,0.185696,0.073304,0.22173,0.059349,0.188217,0.095852,0.290325,0.086186,0.243521,0.072359,0.257421,0.108654,0.244944,0.049016,0.189566,0.059245,0.254768,0.123652,0.267074,0.070962,0.223487,0.072033,0.290888,0.093796,0.227439,0.088045,0.193448,0.082752,0.191727,0.05295,0.24305,0.053947,0.234883,0.065934,0.247466,0.068827,0.252562,0.067312,0.278591,0.078494
"38",2017-04-22,0.219396,0.06598,0.207963,0.094725,0.24797,0.097149,0.213386,0.047903,0.22,0.090273,0.209949,0.067408,0.239916,0.061031,0.262575,0.059139,0.256955,0.08448,0.23658,0.074696,0.237602,0.048828,0.247242,0.072643,0.227981,0.077662,0.262784,0.120144,0.24057,0.099711,0.207669,0.056581,0.248333,0.073221,0.248138,0.068009,0.234731,0.077372,0.284263,0.068379,0.203551,0.06847,0.233218,0.081077,0.269886,0.068229,0.223807,0.123539,0.232764,0.064453,0.15806,0.051572,0.209383,0.072394,0.256798,0.088477,0.225653,0.067889,0.192065,0.060329,0.234628,0.081696,0.210653,0.070952
"39",2017-05-04,0.294727,0.183917,0.259731,0.132718,0.180455,0.078392,0.259205,0.093363,0.27645,0.135033,0.203957,0.043801,0.227871,0.051474,0.208298,0.071071,0.219495,0.072736,0.266683,0.067899,0.298364,0.096133,0.274905,0.123914,0.227624,0.084088,0.245397,0.063044,0.233508,0.071342,0.251378,0.081784,0.26904,0.07161,0.247438,0.056355,0.269196,0.063398,0.235137,0.044924,0.27457,0.082338,0.285836,0.088592,0.256056,0.064856,0.255483,0.138541,0.236212,0.075083,0.2305,0.079096,0.218996,0.064489,0.257523,0.056944,0.264955,0.069716,0.230831,0.064717,0.25832,0.073696,0.220527,0.076512
"40",2017-05-16,0.225496,0.066053,0.237387,0.083483,0.209114,0.045469,0.177787,0.050723,0.289295,0.074139,0.190524,0.072991,0.197701,0.048391,0.262197,0.096624,0.250216,0.083332,0.22577,0.068066,0.243293,0.093636,0.243016,0.078147,0.19758,0.061779,0.275645,0.123221,0.249158,0.070856,0.227932,0.068544,0.230839,0.080576,0.296608,0.085789,0.272509,0.060066,0.278471,0.071861,0.251154,0.063425,0.205394,0.042701,0.190725,0.048494,0.243242,0.117937,0.248514,0.062773,0.22558,0.06801,0.246782,0.088626,0.24529,0.052724,0.219073,0.081264,0.237629,0.08963,0.266574,0.080499,0.217187,0.050727
"41",2017-05-28,0.238809,0.097135,0.23074,0.078306,0.238808,0.062458,0.225546,0.047668,0.248979,0.095756,0.27552,0.09088,0.245316,0.083065,0.299702,0.077837,0.246939,0.084124,0.2395,0.060506,0.255571,0.083785,0.235493,0.061856,0.18025,0.07077,0.23152,0.077156,0.221685,0.067445,0.231521,0.078472,0.24796,0.063425,0.270971,0.062193,0.237579,0.054292,0.235416,0.070401,0.259002,0.062669,0.215779,0.062063,0.182719,0.057147,0.277993,0.118905,0.28438,0.102345,0.221761,0.070736,0.285977,0.085355,0.299862,0.082061,0.293333,0.097916,0.233375,0.059701,0.235414,0.064585,0.220658,0.091793
"42",2017-06-09,0.231158,0.066284,0.241657,0.103314,0.179202,0.051968,0.24935,0.079219,0.244797,0.08659,0.214073,0.051646,0.214233,0.063638,0.245799,0.077374,0.260312,0.083925,0.225344,0.056183,0.228095,0.053633,0.20525,0.046625,0.227573,0.09925,0.206044,0.051153,0.262405,0.087409,0.16679,0.056618,0.258853,0.083183,0.199407,0.054314,0.219706,0.050981,0.229145,0.057481,0.278025,0.077962,0.23043,0.083271,0.233065,0.073389,0.233637,0.088194,0.267976,0.074269,0.231334,0.092617,0.270027,0.087125,0.181784,0.045344,0.189759,0.055713,0.188209,0.050429,0.203758,0.064915,0.180465,0.063325
"43",2017-06-21,0.22925,0.063067,0.232064,0.106629,0.215023,0.059883,0.196554,0.046738,0.276363,0.089794,0.229426,0.065264,0.229873,0.066401,0.237104,0.059468,0.264229,0.068507,0.260624,0.062019,0.217518,0.069874,0.223801,0.062881,0.196113,0.074014,0.215537,0.047981,0.286164,0.074154,0.222018,0.072033,0.22585,0.066769,0.213405,0.053455,0.202894,0.040383,0.190287,0.058607,0.223367,0.071771,0.258791,0.078722,0.241157,0.09755,0.208197,0.062441,0.170371,0.050156,0.198596,0.061043,0.231679,0.078008,0.202917,0.074428,0.256259,0.068949,0.204366,0.070683,0.213516,0.052357,0.241138,0.063806
"44",2017-07-03,0.232585,0.083904,0.196291,0.068014,0.17893,0.049224,0.216525,0.055459,0.279441,0.072789,0.222853,0.060701,0.244506,0.0616,0.264106,0.061192,0.323932,0.087505,0.232135,0.09859,0.251712,0.101842,0.296212,0.076467,0.242387,0.07844,0.233367,0.082856,0.253733,0.088406,0.251243,0.054899,0.185387,0.112372,0.250433,0.089092,0.243224,0.059011,0.18663,0.048291,0.225428,0.068582,0.262224,0.080444,0.250299,0.073368,0.308931,0.109632,0.274466,0.085368,0.250552,0.081379,0.306409,0.095576,0.315187,0.088006,0.251329,0.103054,0.210927,0.079054,0.266383,0.060363,0.257407,0.0756
"45",2017-07-15,0.26609,0.097395,0.264307,0.086915,0.244935,0.068543,0.262426,0.059992,0.211053,0.105883,0.26431,0.062715,0.25126,0.124506,0.287027,0.068552,0.255346,0.090688,0.268539,0.057256,0.21342,0.051806,0.169258,0.052928,0.224095,0.063925,0.217905,0.047965,0.227801,0.055487,0.219779,0.055908,0.255389,0.077072,0.303012,0.084659,0.196906,0.068197,0.238575,0.05339,0.325212,0.079463,0.264795,0.062331,0.270552,0.069041,0.242938,0.09555,0.24775,0.06975,0.275073,0.095602,0.256118,0.064477,0.225588,0.058487,0.261887,0.090351,0.221521,0.065882,0.249228,0.06455,0.219745,0.063155
"46",2017-07-27,0.169652,0.060075,0.17794,0.059715,0.190609,0.092837,0.242592,0.111386,0.232333,0.105582,0.241412,0.061711,0.196495,0.081248,0.309935,0.136568,0.260156,0.081315,0.22756,0.079188,0.235399,0.064898,0.210003,0.053166,0.207603,0.071223,0.265061,0.11509,0.245013,0.097622,0.22223,0.059076,0.231251,0.054507,0.212267,0.081276,0.22149,0.055178,0.244789,0.066592,0.28063,0.068658,0.253584,0.089169,0.254552,0.073936,0.213658,0.060638,0.216015,0.060367,0.194317,0.080858,0.255236,0.072999,0.259875,0.101309,0.229599,0.064692,0.237299,0.069361,0.259643,0.061078,0.285472,0.083267
"47",2017-08-08,0.187589,0.085684,0.280467,0.096729,0.23207,0.079929,0.23293,0.047188,0.190007,0.056318,0.229748,0.052285,0.200174,0.059615,0.222678,0.049077,0.213885,0.060758,0.250289,0.089488,0.199012,0.075661,0.205023,0.056418,0.176095,0.073566,0.182267,0.080453,0.231145,0.078928,0.164987,0.050101,0.190406,0.070453,0.260321,0.052331,0.21609,0.049576,0.1917,0.071185,0.245093,0.069257,0.264616,0.063579,0.192187,0.05917,0.279794,0.113685,0.203123,0.060349,0.193535,0.097909,0.198304,0.065964,0.247762,0.073489,0.217655,0.066324,0.213414,0.045835,0.205526,0.052691,0.210638,0.101287
"48",2017-08-20,0.200742,0.069454,0.260149,0.09499,0.251207,0.080119,0.230822,0.105122,0.23471,0.082302,0.257414,0.093161,0.226239,0.09365,0.277816,0.083349,0.20823,0.055512,0.266571,0.083224,0.196516,0.066006,0.15586,0.045842,0.234359,0.064599,0.23652,0.086565,0.244761,0.104529,0.214205,0.050963,0.272691,0.095973,0.233721,0.062931,0.187024,0.041276,0.199251,0.069432,0.202539,0.053907,0.238712,0.073196,0.247899,0.065922,0.268972,0.075279,0.160403,0.066423,0.200349,0.071802,0.213645,0.075643,0.285308,0.103189,0.21558,0.053221,0.229751,0.051068,0.229626,0.055041,0.266636,0.092894
"49",2017-09-01,0.201082,0.08411,0.270588,0.09956,0.261109,0.086074,0.240719,0.070977,0.284908,0.079666,0.281958,0.090551,0.209619,0.052618,0.253165,0.089201,0.231864,0.076385,0.254712,0.055565,0.238287,0.072939,0.210255,0.056729,0.232543,0.082649,0.217552,0.090954,0.235951,0.099301,0.178653,0.06941,0.219572,0.064803,0.218368,0.06901,0.25868,0.062968,0.262763,0.069643,0.168766,0.059442,0.260775,0.060101,0.244539,0.06868,0.278337,0.077243,0.188443,0.067539,0.243261,0.074762,0.223419,0.050518,0.274207,0.079589,0.213766,0.048532,0.239567,0.047976,0.249567,0.079942,0.254754,0.115887
"50",2017-09-13,0.217009,0.101942,0.249893,0.079027,0.245286,0.08829,0.219407,0.063051,0.216646,0.126113,0.247153,0.053305,0.267521,0.130919,0.200186,0.050695,0.268763,0.059039,0.240608,0.05789,0.210163,0.061801,0.277886,0.093657,0.229835,0.046681,0.208275,0.058131,0.301984,0.111517,0.21806,0.083477,0.240081,0.083363,0.221187,0.07589,0.304278,0.108632,0.255337,0.088042,0.210647,0.065286,0.208469,0.055567,0.264852,0.074469,0.241106,0.082562,0.230158,0.047189,0.219871,0.078103,0.25114,0.085435,0.282224,0.055994,0.239209,0.064277,0.259737,0.067219,0.295425,0.062605,0.254911,0.097454
"51",2017-09-25,0.209274,0.078669,0.211996,0.066938,0.278254,0.084114,0.222995,0.074333,0.239667,0.068693,0.258077,0.061164,0.246722,0.08745,0.2816,0.097749,0.213841,0.079353,0.22174,0.078471,0.203931,0.064354,0.206573,0.051097,0.272982,0.082168,0.173018,0.057043,0.290515,0.096753,0.206086,0.085064,0.260245,0.119798,0.18999,0.055267,0.264303,0.065985,0.198558,0.064598,0.235491,0.096012,0.205984,0.06914,0.223192,0.058281,0.261626,0.083781,0.187236,0.045045,0.302513,0.089785,0.262288,0.105323,0.286276,0.076809,0.299589,0.098225,0.191989,0.062994,0.257203,0.065588,0.235886,0.105123
"52",2017-10-07,0.246588,0.073867,0.239319,0.065932,0.234977,0.081854,0.199388,0.050654,0.194085,0.063196,0.25474,0.062127,0.311508,0.081138,0.231279,0.066756,0.288423,0.110842,0.276255,0.068427,0.266587,0.070442,0.213591,0.075078,0.226291,0.067999,0.255706,0.076975,0.295255,0.080459,0.241552,0.061786,0.272992,0.06017,0.20593,0.094159,0.235842,0.06308,0.258437,0.095235,0.26095,0.050269,0.262624,0.074387,0.260498,0.055267,0.239064,0.080897,0.206169,0.055786,0.276058,0.061337,0.243503,0.082537,0.285966,0.078677,0.278548,0.088542,0.270426,0.069446,0.249073,0.055427,0.196612,0.086978
"53",2017-10-19,0.262015,0.085385,0.2431,0.075722,0.247223,0.092379,0.226067,0.079078,0.140065,0.085882,0.202856,0.094465,0.194092,0.046488,0.215962,0.080804,0.26637,0.099193,0.224129,0.045384,0.193479,0.080898,0.211365,0.108972,0.215745,0.104408,0.212066,0.081277,0.230059,0.070705,0.28417,0.103222,0.264931,0.073128,0.220342,0.069807,0.269946,0.057813,0.217603,0.065999,0.237509,0.069394,0.220002,0.080884,0.222011,0.061684,0.278793,0.100441,0.204399,0.049011,0.26118,0.098466,0.242943,0.092082,0.193738,0.042385,0.281849,0.077811,0.248179,0.085978,0.237155,0.065904,0.213809,0.07115
"54",2017-10-31,0.206686,0.068099,0.238761,0.084919,0.248542,0.08893,0.215663,0.057427,0.247045,0.05421,0.264713,0.05515,0.253106,0.051929,0.237946,0.087898,0.27678,0.090115,0.313707,0.116784,0.279902,0.074689,0.255131,0.082576,0.274291,0.127073,0.228511,0.073185,0.299195,0.106733,0.256139,0.116598,0.248804,0.062047,0.245732,0.056034,0.253435,0.05985,0.22172,0.071869,0.272503,0.088828,0.211482,0.060263,0.277086,0.08459,0.254647,0.083546,0.249157,0.118075,0.307482,0.075498,0.24292,0.072757,0.240568,0.045789,0.237679,0.08049,0.209937,0.077143,0.264684,0.099201,0.239201,0.081736
"55",2017-11-12,0.237407,0.09178,0.247905,0.081999,0.238401,0.053062,0.269654,0.113491,0.282454,0.073414,0.238566,0.051595,0.211355,0.063965,0.342553,0.142662,0.279653,0.0857,0.270866,0.08294,0.219318,0.06247,0.263323,0.081036,0.23323,0.072201,0.254284,0.061921,0.362248,0.120335,0.247543,0.097724,0.230791,0.061608,0.209618,0.075205,0.30519,0.087567,0.237454,0.080734,0.19766,0.043873,0.298677,0.074383,0.284832,0.074703,0.250734,0.092939,0.215506,0.070858,0.312631,0.092117,0.31873,0.122679,0.228356,0.091306,0.221453,0.080359,0.190268,0.057516,0.271434,0.098977,0.236555,0.089616
"56",2017-11-24,0.266559,0.066335,0.264766,0.086682,0.242353,0.072455,0.239492,0.06655,0.246381,0.069151,0.226705,0.049631,0.210301,0.066894,0.258439,0.073293,0.268213,0.095004,0.204194,0.053423,0.290737,0.089273,0.231628,0.081572,0.268329,0.092648,0.251236,0.078783,0.271977,0.109913,0.217916,0.066534,0.248845,0.068967,0.203886,0.069467,0.27631,0.071051,0.205819,0.059243,0.244496,0.067697,0.282141,0.074351,0.260433,0.072795,0.283953,0.104407,0.264537,0.06921,0.236885,0.065652,0.19815,0.074432,0.243399,0.061913,0.250296,0.083751,0.230004,0.071821,0.249599,0.048651,0.239356,0.061903
"57",2017-12-06,0.211032,0.072127,0.194646,0.082953,0.277839,0.084444,0.256487,0.089853,0.237582,0.056307,0.246888,0.056984,0.24734,0.07115,0.353745,0.128092,0.283128,0.114346,0.257973,0.086335,0.239709,0.068553,0.231859,0.082003,0.299494,0.069821,0.187516,0.075711,0.262767,0.079432,0.242771,0.100898,0.244807,0.071911,0.219563,0.059154,0.312038,0.131348,0.200443,0.051576,0.242366,0.080347,0.231956,0.049814,0.291753,0.079103,0.30988,0.100882,0.262996,0.060173,0.236898,0.088215,0.245109,0.073884,0.219509,0.058701,0.196093,0.08927,0.231036,0.07605,0.246942,0.060483,0.21716,0.072011
"58",2017-12-18,0.278156,0.083717,0.298888,0.105706,0.301246,0.101481,0.242435,0.058673,0.334969,0.071553,0.322755,0.074971,0.202068,0.058765,0.284652,0.086974,0.249775,0.090156,0.278695,0.087095,0.248112,0.067457,0.2599,0.108888,0.233077,0.092259,0.263314,0.060987,0.236332,0.098842,0.220205,0.068633,0.260275,0.042456,0.260413,0.075713,0.273594,0.093375,0.196168,0.063439,0.231178,0.090934,0.260873,0.072174,0.270168,0.081157,0.24915,0.098976,0.229955,0.060123,0.20077,0.117466,0.241813,0.075167,0.29588,0.08013,0.269377,0.083074,0.272516,0.074919,0.225414,0.052795,0.304358,0.086465
"59",2017-12-30,0.235103,0.080568,0.224015,0.081943,0.241123,0.073754,0.314769,0.104122,0.213889,0.078492,0.252724,0.065267,0.211998,0.067123,0.243286,0.070635,0.319618,0.099331,0.251759,0.084407,0.250885,0.078916,0.212635,0.058941,0.225346,0.069445,0.281026,0.087399,0.328677,0.113293,0.209719,0.050849,0.245997,0.066784,0.233237,0.062354,0.237234,0.06868,0.159194,0.063034,0.241202,0.115814,0.247069,0.088352,0.278674,0.087998,0.239636,0.097975,0.20979,0.06237,0.225455,0.085564,0.200083,0.052144,0.202349,0.064803,0.192802,0.065185,0.229334,0.046597,0.2797,0.06084,0.229647,0.073363
"60",2018-01-11,0.217387,0.085458,0.274515,0.101842,0.272483,0.086483,0.243407,0.047949,0.273751,0.105949,0.325324,0.095216,0.252624,0.065056,0.25128,0.088385,0.309864,0.0873,0.311032,0.088899,0.215598,0.048878,0.232456,0.06081,0.254484,0.086027,0.208453,0.046438,0.280367,0.077351,0.213459,0.058702,0.251424,0.072309,0.19454,0.071901,0.219432,0.092214,0.224183,0.069656,0.274084,0.097058,0.271037,0.066956,0.288276,0.098734,0.23669,0.117968,0.253592,0.071154,0.188881,0.064646,0.256444,0.068833,0.202054,0.052316,0.243011,0.069703,0.209695,0.052468,0.237797,0.046167,0.25525,0.080344
"61",2018-01-23,0.2717,0.077004,0.27042,0.081106,0.237478,0.077239,0.230567,0.066517,0.281934,0.076325,0.279726,0.076449,0.223271,0.065855,0.199728,0.062111,0.227195,0.041236,0.204389,0.05122,0.23113,0.075171,0.22183,0.061876,0.222266,0.071173,0.186631,0.046162,0.217672,0.071067,0.157951,0.052625,0.237697,0.076426,0.235449,0.062016,0.247134,0.082127,0.259089,0.077988,0.216938,0.073646,0.232991,0.066208,0.227384,0.069951,0.311839,0.139444,0.213516,0.078107,0.182382,0.070116,0.255541,0.060701,0.183096,0.056357,0.282156,0.063801,0.246944,0.066474,0.220037,0.065698,0.243994,0.06187
"62",2018-02-04,0.23361,0.056726,0.320348,0.119796,0.350545,0.082671,0.257485,0.087666,0.248928,0.08782,0.225838,0.073573,0.237288,0.060315,0.228289,0.117111,0.28822,0.092639,0.30985,0.059371,0.245616,0.085478,0.220552,0.074112,0.183889,0.050527,0.256512,0.102144,0.286483,0.07299,0.213158,0.061301,0.276206,0.090595,0.26801,0.082642,0.266727,0.091825,0.194685,0.058875,0.287701,0.126473,0.25867,0.079752,0.280567,0.112681,0.201178,0.086169,0.251734,0.064624,0.183254,0.058381,0.260577,0.073922,0.301805,0.081646,0.264661,0.081843,0.23806,0.070307,0.26468,0.057473,0.197469,0.05514
"63",2018-02-16,0.212778,0.077195,0.256707,0.077919,0.263404,0.066709,0.235914,0.078041,0.215686,0.064309,0.234768,0.082075,0.226931,0.063818,0.191913,0.054704,0.235384,0.083532,0.215445,0.046872,0.267835,0.08918,0.183024,0.060054,0.227256,0.073862,0.201799,0.07588,0.268422,0.094326,0.202523,0.050119,0.235566,0.065187,0.217404,0.08876,0.186244,0.05548,0.185191,0.04021,0.216648,0.088005,0.238919,0.0712,0.278366,0.070711,0.348741,0.123949,0.231226,0.055582,0.233005,0.074812,0.272046,0.094988,0.227722,0.04992,0.244889,0.064185,0.274599,0.084373,0.199255,0.050915,0.231066,0.073109
"64",2018-02-28,0.271449,0.094331,0.236082,0.084551,0.217562,0.086664,0.211864,0.053292,0.229096,0.068435,0.251864,0.08219,0.207945,0.055313,0.209456,0.06641,0.277863,0.070987,0.246588,0.085511,0.328485,0.081113,0.221826,0.069937,0.225949,0.068841,0.242504,0.057295,0.27686,0.075389,0.1871,0.041378,0.225555,0.071838,0.184083,0.058681,0.258868,0.077123,0.205457,0.04802,0.201782,0.092311,0.215761,0.079257,0.246784,0.058213,0.338694,0.132043,0.272396,0.05813,0.206098,0.057027,0.279777,0.088363,0.216113,0.065667,0.209409,0.111495,0.247156,0.090627,0.202841,0.051521,0.221638,0.063693
"65",2018-03-12,0.282525,0.105939,0.262497,0.102712,0.233169,0.065097,0.280691,0.094222,0.290024,0.089278,0.243398,0.09167,0.284381,0.088332,0.27061,0.080744,0.244732,0.060196,0.214233,0.066406,0.271766,0.067503,0.211509,0.087541,0.234411,0.107551,0.223702,0.064736,0.248894,0.07792,0.19155,0.080044,0.225794,0.067569,0.192345,0.064119,0.228683,0.094437,0.213333,0.044278,0.268386,0.080541,0.310897,0.0657,0.324137,0.083954,0.271654,0.108992,0.258703,0.086339,0.259187,0.070331,0.26351,0.121101,0.231095,0.069576,0.233321,0.052093,0.254564,0.056814,0.209804,0.06426,0.225468,0.07491
"66",2018-03-24,0.231689,0.058838,0.310679,0.1138,0.195851,0.086645,0.188529,0.076589,0.303572,0.1186,0.237443,0.094238,0.255034,0.083315,0.223232,0.055641,0.243633,0.063289,0.262864,0.088583,0.235205,0.07002,0.213894,0.059143,0.21228,0.064115,0.249315,0.06477,0.294134,0.068455,0.208778,0.059015,0.203684,0.067381,0.214511,0.072581,0.286503,0.115125,0.224395,0.053193,0.227878,0.050515,0.260754,0.062042,0.21612,0.05386,0.332895,0.104153,0.233703,0.05134,0.227541,0.064352,0.251746,0.091318,0.275833,0.0759,0.217723,0.049717,0.240698,0.076209,0.205527,0.040879,0.221504,0.088049
"67",2018-04-05,0.235417,0.073472,0.310338,0.12538,0.190077,0.071078,0.196816,0.081978,0.213634,0.064368,0.227006,0.094039,0.252598,0.040059,0.231606,0.105036,0.184369,0.09122,0.220013,0.052965,0.241026,0.100238,0.190863,0.051585,0.228124,0.048283,0.213219,0.085717,0.26142,0.090809,0.225829,0.083661,0.19742,0.077525,0.207702,0.085383,0.246485,0.077195,0.19957,0.059588,0.224781,0.084762,0.231839,0.072199,0.22717,0.076956,0.316946,0.097118,0.233336,0.085849,0.232503,0.095781,0.25701,0.086024,0.192801,0.060814,0.18516,0.035726,0.209283,0.05673,0.227241,0.053201,0.231576,0.090808
"68",2018-04-17,0.249378,0.082188,0.259485,0.089891,0.24114,0.070903,0.311467,0.133481,0.270819,0.066352,0.266734,0.067728,0.282218,0.093298,0.220922,0.099451,0.221592,0.067734,0.221844,0.060228,0.234899,0.057725,0.219528,0.051169,0.21001,0.077426,0.26103,0.056783,0.271625,0.103879,0.221498,0.102411,0.239779,0.073771,0.240425,0.111594,0.23999,0.061429,0.191707,0.041328,0.237997,0.088055,0.247505,0.081082,0.257255,0.075598,0.258913,0.080518,0.212196,0.106736,0.210312,0.052752,0.227544,0.064151,0.245211,0.072804,0.194219,0.061271,0.246282,0.051262,0.271492,0.085529,0.187901,0.071419
"69",2018-04-29,0.179338,0.053017,0.246966,0.092624,0.229867,0.066059,0.239269,0.097393,0.241671,0.088965,0.201541,0.051034,0.283828,0.064253,0.2179,0.080082,0.201994,0.059352,0.248132,0.101773,0.229597,0.058207,0.240913,0.060097,0.18825,0.026458,0.262838,0.071647,0.243672,0.123862,0.226111,0.061871,0.218366,0.09057,0.257033,0.076918,0.270762,0.076032,0.211749,0.052272,0.208001,0.068651,0.204446,0.056004,0.227204,0.089042,0.270883,0.094183,0.237317,0.061043,0.211359,0.07606,0.26401,0.067774,0.226922,0.072553,0.192749,0.052384,0.224112,0.04011,0.201499,0.069987,0.272542,0.079885
"70",2018-05-11,0.220644,0.059061,0.212475,0.066289,0.196925,0.079268,0.215659,0.064821,0.247318,0.068499,0.210652,0.059941,0.21449,0.101466,0.247969,0.074717,0.242137,0.083387,0.279948,0.091121,0.198439,0.044163,0.213625,0.093569,0.200903,0.073179,0.178029,0.087656,0.220072,0.077332,0.272432,0.075394,0.243,0.074913,0.220072,0.066403,0.221447,0.052157,0.214928,0.069387,0.280571,0.072437,0.213148,0.098831,0.212073,0.091814,0.190525,0.080018,0.187872,0.04516,0.176969,0.052691,0.213857,0.062824,0.196923,0.049034,0.233372,0.039599,0.222375,0.045266,0.219719,0.066591,0.225248,0.071412
"71",2018-05-23,0.235133,0.073458,0.258625,0.106237,0.217525,0.079352,0.242812,0.054349,0.221018,0.064829,0.292268,0.075865,0.280731,0.061644,0.249609,0.063761,0.284264,0.100547,0.251035,0.09792,0.209264,0.119846,0.237755,0.067017,0.220266,0.062322,0.196582,0.081049,0.260813,0.09217,0.237313,0.059983,0.289155,0.088365,0.231583,0.06919,0.231578,0.055382,0.21199,0.086688,0.255681,0.0708,0.247797,0.079412,0.258738,0.080543,0.235291,0.077529,0.225928,0.069215,0.249091,0.083697,0.246276,0.069785,0.198168,0.059517,0.183944,0.071608,0.277182,0.096557,0.247407,0.103346,0.251708,0.060497
"72",2018-06-04,0.20444,0.066018,0.274851,0.087533,0.249081,0.068707,0.245358,0.071782,0.198108,0.083094,0.222815,0.052277,0.325623,0.08737,0.243071,0.107879,0.221055,0.103647,0.197805,0.052039,0.231718,0.072433,0.279257,0.145786,0.194788,0.064184,0.19423,0.059875,0.264589,0.07677,0.255182,0.045897,0.279906,0.08165,0.264345,0.050861,0.212699,0.060262,0.199984,0.045612,0.260925,0.074587,0.236197,0.10229,0.25323,0.083391,0.252862,0.09401,0.237213,0.097746,0.260128,0.101435,0.18614,0.040273,0.211608,0.086785,0.204945,0.046867,0.221968,0.057866,0.195767,0.046393,0.202153,0.059882
"73",2018-06-16,0.271472,0.108189,0.216621,0.08608,0.210944,0.085595,0.219595,0.066648,0.23603,0.084396,0.175838,0.069008,0.252666,0.079396,0.223477,0.052653,0.215882,0.070229,0.212599,0.050909,0.274834,0.074651,0.227549,0.060871,0.192256,0.068532,0.237054,0.098091,0.214338,0.082369,0.194837,0.046283,0.250921,0.082,0.219901,0.066486,0.213716,0.060661,0.237693,0.06222,0.234955,0.08652,0.228732,0.082786,0.229056,0.043357,0.19025,0.087077,0.180892,0.051583,0.194074,0.073138,0.246607,0.063053,0.205985,0.058019,0.196904,0.052743,0.176515,0.061518,0.226034,0.055436,0.168769,0.062549
"74",2018-06-28,0.207912,0.071375,0.217011,0.08977,0.218889,0.092332,0.19432,0.092913,0.254351,0.053521,0.207167,0.063545,0.278342,0.087778,0.200553,0.076331,0.249281,0.070532,0.240058,0.065962,0.22032,0.048435,0.235315,0.04568,0.182502,0.053784,0.190353,0.103451,0.325698,0.099628,0.25488,0.091851,0.264993,0.084524,0.212744,0.127655,0.161505,0.051155,0.239596,0.066191,0.218102,0.060279,0.233654,0.077246,0.223633,0.082221,0.192391,0.06388,0.193177,0.082784,0.23131,0.073383,0.218761,0.074447,0.180084,0.054772,0.216118,0.073634,0.204711,0.044125,0.216173,0.063436,0.248853,0.061235
